,PROP_TYPE,ADDRESS,CITY,ZIP,PRICE,LOCATION,SQFT,YR_BUILT,MLS#,LATITUDE,LONGITUDE,PARK_DIST,HOSPITAL_D,RAIL_DIST,BUS_COUNTS,FnB_COUNTS
18,Multi-Family,6148 S Eberhart Ave,Chicago,60637,139999,CHI - Woodlawn,2025.4227820372398,1914.0,11972934,41.7824883,-87.6135233,493,1511,418,56,6
23,Condo/Co-op,6237 S Greenwood Ave #1,Chicago,60637,154400,CHI - Woodlawn,1430.0,1898.0,11960138,41.7812416,-87.5991201,431,1119,763,53,8
24,Condo/Co-op,1131 E 61st St #3,Chicago,60637,189000,CHI - Woodlawn,2025.4227820372398,1920.0,11969232,41.7839904,-87.5984439,302,784,991,61,14
27,Townhouse,6200 S Ingleside Ave Unit 5C,Chicago,60637,324999,Ingleside Court,1400.0,2000.0,11936480,41.781982,-87.6031234,142,949,394,61,8
30,Multi-Family,6240 S Champlain Ave,Chicago,60637,449900,CHI - Woodlawn,2025.4227820372398,1910.0,11955469,41.7809654,-87.6098632,516,1375,457,59,7
31,Townhouse,6211 S Ellis Ave Unit B,Chicago,60637,674800,CHI - Woodlawn,2025.4227820372398,2022.0,11877796.0,41.7816544,-87.6007472,339,1012,603,58,9
32,Townhouse,6209 S Ellis Ave Unit E,Chicago,60637,689800,CHI - Woodlawn,2025.4227820372398,2022.0,11877783.0,41.7808797,-87.6010792,239,1121,538,54,7
33,Townhouse,6218 S Woodlawn Ave Unit D,Chicago,60637,735000,CHI - Woodlawn,2250.0,2023.0,11820419.0,41.7816887,-87.5966068,146,1183,1050,45,9
34,Townhouse,6218 S Woodlawn Ave Unit H,Chicago,60637,759000,CHI - Woodlawn,2300.0,2023.0,11820430,41.7816887,-87.5966068,146,1183,1050,45,9
35,Single Family Residential,6209 E S Ellis Ave,Chicago,60637,689800,CHI - Woodlawn,2025.4227820372398,2023.0,11954563.0,41.780876,-87.6010791,239,1121,538,53,7
36,Single Family Residential,6227 E S Ellis Ave,Chicago,60637,689800,CHI - Woodlawn,2025.4227820372398,2023.0,11954566.0,41.7814001,-87.6010919,285,1044,555,57,8
37,Multi-Family,6043 S Vernon Ave,Chicago,60637,889000,CHI - Woodlawn,2025.4227820372398,2023.0,11969916,41.7844734,-87.6141258,196,1423,668,54,2
38,Multi-Family,6235 S Ellis Ave,Chicago,60637,980000,CHI - Woodlawn,2025.4227820372398,1900.0,11933482,41.7812613,-87.6008319,294,1069,577,57,8
48,Single Family Residential,142 N Lotus Ave,Chicago,60644,229900,CHI - Austin,1155.0,1886.0,11926406,41.8835701,-87.7620435,625,1716,698,42,1
49,Single Family Residential,135 N Lotus Ave,Chicago,60644,198000,CHI - Austin,1200.0,1915.0,11920142,41.8833481,-87.7613432,659,1693,771,40,1
50,Multi-Family,321 N Long Ave,Chicago,60644,234900,CHI - Austin,2025.4227820372398,1890.0,11892546,41.8864607,-87.7599233,198,2178,560,32,0
51,Multi-Family,124 N Menard Ave,Chicago,60644,499000,CHI - Austin,2025.4227820372398,1964.0,11886773,41.8829628,-87.7701483,687,1775,785,44,5
52,Multi-Family,314 N Latrobe Ave,Chicago,60644,480000,CHI - Austin,2025.4227820372398,1907.0,11964735,41.8860959,-87.7568252,258,2217,260,29,0
54,Single Family Residential,2341 S Sawyer Ave,Chicago,60623,229900,CHI - South Lawndale,1000.0,1954.5356613756614,11936207,41.8487068,-87.706166,589,1315,815,42,5
55,Multi-Family,3311 W Cermak Rd,Chicago,60623,260000,CHI - South Lawndale,2025.4227820372398,1890.0,11939531,41.8515481,-87.7081594,245,1239,491,42,2
56,Multi-Family,2538-2540 S Spaulding Ave,Chicago,60623,279000,CHI - South Lawndale,2025.4227820372398,1900.0,11968710,41.8451487,-87.7077557,505,1841,1367,34,7
57,Multi-Family,2542 S Albany Ave,Chicago,60623,749000,CHI - South Lawndale,2025.4227820372398,1897.0,11940951,41.8450811,-87.7028859,378,1597,1381,37,6
67,Condo/Co-op,2323 W Pershing Rd #135,Chicago,60609,200000,CHI - New City,1000.0,1942.0,11957156,41.8224358,-87.6831546,101,5168,1102,34,5
68,Condo/Co-op,2323 W Pershing Rd #328,Chicago,60609,229900,CHI - New City,1160.0,2006.0,11924462,41.8224358,-87.6831546,101,5168,1102,34,5
69,Condo/Co-op,2323 W Pershing Rd #228,Chicago,60609,240000,CHI - New City,1160.0,1950.0,11959663,41.8224358,-87.6831546,101,5168,1102,34,5
71,Condo/Co-op,2323 W Pershing Rd #116,Chicago,60609,258888,CHI - New City,1501.0,2006.0,11956035,41.8224358,-87.6831546,101,5168,1102,34,5
72,Multi-Family,3440 S Hamilton Ave,Chicago,60608,475000,CHI - McKinley Park,2025.4227820372398,1964.0,11971414,41.8309498,-87.6792436,37,4186,256,47,4
74,Condo/Co-op,4820 N Avers Ave Unit GE,Chicago,60625,150000,CHI - Albany Park,800.0,1924.0,11963364,41.9688547,-87.7248097,471,3136,1307,29,8
75,Condo/Co-op,3807 W Ainslie St Unit B,Chicago,60625,195000,CHI - Albany Park,900.0,1954.5356613756614,11954968,41.9699635,-87.7235833,566,2959,1202,35,9
76,Single Family Residential,5041 N Harding Ave,Chicago,60625,650000,CHI - Albany Park,2546.0,1954.5356613756614,11972506.0,41.9731508,-87.72672,173,3220,1702,40,9
79,Single Family Residential,5224 W Nelson St,Chicago,60641,325000,CHI - Belmont Cragin,2025.4227820372398,1927.0,11969638,41.9361661,-87.7576257,927,1796,4041,26,5
80,Single Family Residential,3030 N Knox Ave,Chicago,60641,549000,CHI - Belmont Cragin,1810.0,1927.0,11927089,41.9361679,-87.7435032,425,1731,2974,34,9
81,Single Family Residential,5012 W Fletcher St,Chicago,60641,359000,CHI - Belmont Cragin,2025.4227820372398,1915.0,11969362.0,41.9380395,-87.7523639,286,2048,3411,28,4
82,Single Family Residential,3355 N Keating Ave,Chicago,60641,380000,CHI - Portage Park,2284.0,1918.0,11950110.0,41.9423218,-87.7449829,451,1812,2371,36,3
83,Multi-Family,4911 W Melrose St,Chicago,60641,409900,CHI - Portage Park,2025.4227820372398,1925.0,11813096,41.9395413,-87.7499413,122,2178,3060,27,3
84,Multi-Family,4929 W Wolfram St,Chicago,60641,659000,CHI - Belmont Cragin,2025.4227820372398,1921.0,11943540.0,41.9321316,-87.750225,914,2662,3897,29,8
88,Single Family Residential,5709 N Mango Ave,Chicago,60646,361500,CHI - Jefferson Park,937.0,1951.0,11968530.0,41.9850733,-87.7716612,795,4705,2473,18,7
89,Condo/Co-op,5778 N Elston Ave #0,Chicago,60646,364999,CHI - Jefferson Park,2900.0,1958.0,11853815.0,41.9862088,-87.7713169,969,4735,2605,14,6
90,Single Family Residential,5524 N Luna Ave,Chicago,60630,555000,CHI - Jefferson Park,2200.0,1925.0,11917250,41.9818941,-87.7673767,698,5231,1834,21,11
93,Multi-Family,1635 N Kedzie Ave,Chicago,60647,460000,CHI - Humboldt Park,2025.4227820372398,1954.5356613756614,11968944,41.9111721,-87.7065524,202,1729,1937,32,28
94,Multi-Family,3138 W Wabansia Ave,Chicago,60647,475000,CHI - Humboldt Park,2025.4227820372398,1887.0,11953145,41.9121418,-87.7061194,242,1841,1790,34,32
95,Single Family Residential,1941 N Sawyer Ave,Chicago,60647,499999,CHI - Logan Square,1460.0,1880.0,11962503,41.9168118,-87.7084136,315,2584,1495,31,26
96,Condo/Co-op,1938 N Sawyer Ave #2,Chicago,60647,799000,Logan Square,1900.0,2023.0,11963669,41.9167572,-87.7086224,313,2586,1519,32,26
97,Single Family Residential,1736 N Humboldt Blvd,Chicago,60647,1200000,CHI - Humboldt Park,2025.4227820372398,2020.0,11937327,41.9131052,-87.7026419,103,1869,1469,38,38
98,Townhouse,2001 N Albany Ave,Chicago,60647,695000,CHI - Logan Square,2500.0,2015.0,11971700.0,41.9175219,-87.7050681,483,2572,1125,32,37
108,Condo/Co-op,6825 S Harper Ave Unit 1S,Chicago,60637,174900,CHI - South Shore,1200.0,1931.0,11922087,41.7707505,-87.5877213,441,2009,2472,41,3
111,Condo/Co-op,6547 S Woodlawn Ave #2,Chicago,60637,205900,CHI - Woodlawn,1700.0,1890.0,11952261,41.7754306,-87.5958587,72,2058,1330,37,1
112,Condo/Co-op,6617 S Ingleside Ave Unit 4S,Chicago,60637,184900,CHI - Woodlawn,1150.0,2008.0,11958638,41.7744389,-87.6018489,322,2073,983,41,3
113,Condo/Co-op,6324 S Kimbark Ave #105,Chicago,60637,174900,CHI - Woodlawn,650.0,1954.5356613756614,11957136,41.779751,-87.5951238,328,1516,1197,45,6
114,Condo/Co-op,6601 S Kimbark Ave #1,Chicago,60637,135000,CHI - Woodlawn,1600.0,1900.0,11868965,41.774886,-87.5942219,213,2204,1527,41,2
115,Condo/Co-op,1525 E 65th St #1,Chicago,60637,212000,CHI - Woodlawn,1200.0,1910.0,11908077,41.7768071,-87.5878615,187,1837,2070,41,2
118,Condo/Co-op,6825 S Harper Ave Unit 2S,Chicago,60637,175000,CHI - South Shore,1200.0,1911.0,11950713,41.7707505,-87.5877213,441,2009,2472,41,3
119,Condo/Co-op,1411 E 67th Pl Unit 1E,Chicago,60637,249900,CHI - South Shore,1400.0,1912.0,11968512,41.772121,-87.590635,547,2277,2089,38,2
121,Multi-Family,6645 S Minerva Ave,Chicago,60637,340000,CHI - Woodlawn,2025.4227820372398,1908.0,11946988,41.7737496,-87.5970042,150,2257,1389,26,1
122,Multi-Family,6627 S Maryland Ave,Chicago,60637,350000,CHI - Woodlawn,2025.4227820372398,1890.0,11953038,41.7741685,-87.6042696,581,2122,933,44,4
123,Condo/Co-op,6504 S Minerva Ave Unit U3N,Chicago,60637,262000,CHI - Woodlawn,1350.0,1954.5356613756614,11888460,41.7765708,-87.5976483,259,1833,1070,43,2
124,Multi-Family,6620 S Drexel Ave,Chicago,60637,300000,CHI - Woodlawn,2025.4227820372398,1890.0,11836012,41.7743278,-87.6037317,524,2094,923,43,4
127,Multi-Family,6609 S Maryland Ave,Chicago,60637,399997,CHI - Woodlawn,2025.4227820372398,1898.0,11955522,41.7746349,-87.6042704,591,2053,865,47,4
128,Multi-Family,7049 S Dante Ave,Chicago,60637,430000,CHI - South Shore,2025.4227820372398,2006.0,11962052,41.7663573,-87.5892215,168,1409,2786,26,5
129,Multi-Family,6636 S Ingleside Ave,Chicago,60637,420000,CHI - Woodlawn,2025.4227820372398,1924.0,11922024,41.7738193,-87.6024178,373,2165,1041,35,2
130,Multi-Family,6541 S Ellis Ave,Chicago,60619,449900,CHI - Woodlawn,2025.4227820372398,1893.0,11973311,41.775608,-87.6006431,316,1908,910,48,5
133,Single Family Residential,6626 S Ingleside Ave,Chicago,60637,789900,CHI - Woodlawn,3000.0,2024.0,11970392,41.7741274,-87.6024914,384,2119,996,39,2
134,Multi-Family,6354 S Greenwood Ave,Chicago,60637,710000,CHI - Woodlawn,2025.4227820372398,1900.0,11916893.0,41.7788474,-87.5995242,121,1451,738,50,7
135,Multi-Family,1401 E 69th Pl,Chicago,60637,740999,CHI - South Shore,2025.4227820372398,1910.0,11746656,41.7685816,-87.5906655,184,1776,2434,38,2
137,Multi-Family,6605 S Kimbark Ave,Chicago,60637,1250000,CHI - Woodlawn,2025.4227820372398,1900.0,11949413,41.7747827,-87.5943278,201,2213,1525,40,2
138,Multi-Family,6506 S Ellis Ave,Chicago,60637,990000,CHI - Woodlawn,2025.4227820372398,1930.0,11923328,41.7765531,-87.6012377,201,1762,760,50,5
139,Single Family Residential,10439 S Eggleston Ave,Chicago,60628,135000,CHI - Roseland,1452.0,1926.0,11964965,41.7040505,-87.6340387,229,2026,2935,15,1
140,Single Family Residential,530 W 104th St,Chicago,60628,149900,CHI - Roseland,1356.0,1900.0,11955725,41.7053887,-87.6367714,139,2356,2883,26,3
142,Multi-Family,718 W 103rd St,Chicago,60628,75000,CHI - Washington Heights,2025.4227820372398,1911.0,11972169.0,41.7071965,-87.641196,325,2865,2935,29,2
143,Multi-Family,10100 S Wallace Ave,Chicago,60628,64900,CHI - Washington Heights,2025.4227820372398,1902.0,11952056.0,41.7105082,-87.6383605,528,3102,2354,27,2
144,Single Family Residential,445 W 100th Pl,Chicago,60628,220000,CHI - Washington Heights,1100.0,1947.0,11841313,41.7113831,-87.6355077,207,3084,2052,19,1
145,Single Family Residential,10141 S Wallace St,Chicago,60628,159999,CHI - Washington Heights,1800.0,1954.5356613756614,11697798,41.7094075,-87.6377822,467,2927,2440,26,2
146,Single Family Residential,10235 S Wallace St,Chicago,60628,183000,CHI - Washington Heights,1000.0,1954.5356613756614,11939270,41.7077335,-87.6377051,385,2707,2638,26,2
147,Single Family Residential,10224 S Union Ave,Chicago,60628,230000,CHI - Washington Heights,1446.0,1946.0,11968111,41.7079412,-87.6407216,422,2920,2816,28,2
148,Single Family Residential,10131 S Lowe Ave,Chicago,60628,249000,CHI - Washington Heights,1200.0,1970.0,11967434,41.70968,-87.6389194,593,3025,2488,26,2
149,Single Family Residential,10435 S Eggleston Ave,Chicago,60628,254900,CHI - Roseland,2100.0,1925.0,11961629,41.7041466,-87.6340354,217,2039,2922,16,1
150,Single Family Residential,521 W 103rd Pl,Chicago,60628,299999,CHI - Roseland,2730.0,1925.0,11971804,41.7058795,-87.6364329,204,2397,2800,26,3
151,Single Family Residential,10221 S Union Ave,Chicago,60628,235000,CHI - Washington Heights,973.0,1983.0,11927324,41.7080524,-87.6401779,436,2898,2764,27,2
153,Single Family Residential,9936 S Lowe Ave,Chicago,60628,279900,CHI - Washington Heights,2265.0,1954.5356613756614,11945569,41.7131179,-87.639627,355,3511,2185,17,0
155,Single Family Residential,10320 S Wallace St,Chicago,60628,384000,CHI - Roseland,2500.0,1921.0,11939793.0,41.706317,-87.6382321,173,2562,2846,26,2
176,Single Family Residential,1919 W 85th St,Chicago,60620,229500,CHI - Auburn Gresham,1872.0,1954.0,11969605,41.7391013,-87.671319,329,5065,5214,24,2
178,Single Family Residential,8507 S Damen Ave,Chicago,60620,249900,CHI - Auburn Gresham,1471.0,1951.0,11952415,41.7390081,-87.6725921,408,5013,5353,22,2
179,Single Family Residential,8359 S Marshfield Ave,Chicago,60620,255000,CHI - Auburn Gresham,1904.0,1952.0,11933052,41.7413594,-87.6641431,290,5209,4475,21,2
180,Single Family Residential,8541 S Marshfield Ave,Chicago,60620,360000,Englewood Heights,2200.0,1921.0,11959339.0,41.738226,-87.663994,340,5598,4389,27,2
182,Condo/Co-op,1912 S Wells St #1,Chicago,60616,328000,CHI - Armour Square,950.0,2003.0,11964762,41.8563151,-87.6334069,112,1961,539,40,54
183,Condo/Co-op,1828 S Wentworth Ave Unit 1E,Chicago,60616,289800,CHI - Armour Square,800.0,2003.0,11884204,41.8569446,-87.6322075,133,1944,576,43,56
184,Condo/Co-op,231 W 18th St Unit 5B,Chicago,60616,305000,CHI - Armour Square,900.0,2009.0,11827742,41.857476,-87.6332484,53,2079,687,35,53
185,Condo/Co-op,239 W 18th St Unit 2D,Chicago,60616,295000,CHI - Armour Square,1200.0,2009.0,11652701,41.857419,-87.6334765,51,2089,689,34,51
186,Townhouse,2156 S China Pl Unit D,Chicago,60616,495000,Armour Square,1900.0,1997.0,11881749,41.8543227,-87.6350198,167,1898,481,44,55
187,Townhouse,1821 S Melody Ct,Chicago,60616,479000,CHI - Armour Square,1800.0,2007.0,11713158,41.8570574,-87.6337352,42,2067,653,34,52
188,Townhouse,351 W 23rd Pl,Chicago,60616,388000,CHI - Armour Square,1140.0,1968.0,11967017.0,41.8497912,-87.6365486,313,1756,804,45,50
189,Townhouse,1823 S Melody Ct,Chicago,60616,469000,CHI - Armour Square,2400.0,2008.0,11955516,41.8570201,-87.6337521,42,2064,649,35,52
190,Single Family Residential,346 W 24th St,Chicago,60616,658888,CHI - Armour Square,2400.0,1969.0,11876247.0,41.8493257,-87.6365486,262,1739,850,44,45
191,Multi-Family,329 W 24th St,Chicago,60616,559000,CHI - Armour Square,2025.4227820372398,1885.0,11730813,41.8489115,-87.6358835,166,1654,843,45,43
192,Condo/Co-op,814 E 38th Pl #1,Chicago,60653,284900,CHI - Oakland,1709.0,2009.0,11895417,41.8255607,-87.6069194,237,3503,1713,26,0
197,Condo/Co-op,754 E 43rd St #3,Chicago,60653,122500,CHI - Grand Boulevard,2025.4227820372398,1885.0,11803205,41.8169135,-87.6070715,309,2253,1333,34,8
198,Condo/Co-op,461 E Bowen Ave #3,Chicago,60653,329900,CHI - Grand Boulevard,2054.0,2005.0,11941439,41.8191408,-87.6142828,89,2464,663,52,5
199,Condo/Co-op,633 E Bowen Ave Unit 3W,Chicago,60653,305000,CHI - Grand Boulevard,2025.4227820372398,2005.0,11970649,41.8192136,-87.6103866,106,2501,1047,49,8
200,Condo/Co-op,450 E Bowen Ave Unit 2W,Chicago,60653,280000,CHI - Grand Boulevard,1400.0,2005.0,11933461,41.8196187,-87.6146196,166,2536,681,55,3
201,Townhouse,450 E Bowen Ave Unit 1W,Chicago,60653,334900,CHI - Grand Boulevard,2600.0,2005.0,11694463,41.8196187,-87.6146196,166,2536,681,55,3
202,Townhouse,4108 S Maryland Ave,Chicago,60653,369000,Jazz on the Boulevard,2008.0,2008.0,11901651.0,41.8200705,-87.6057429,229,2747,1575,40,8
203,Condo/Co-op,4118 S Vincennes Ave #2,Chicago,60653,394900,CHI - Grand Boulevard,1350.0,2019.0,11920265,41.8197103,-87.613759,139,2548,762,54,5
204,Multi-Family,4236 S Champlain Ave,Chicago,60653,729000,CHI - Grand Boulevard,2025.4227820372398,1895.0,11956629.0,41.817417,-87.61077,126,2229,931,45,8
205,Multi-Family,816 E 42nd St,Chicago,60653,650000,CHI - Oakland,2025.4227820372398,1954.5356613756614,11955709.0,41.8188553,-87.6059285,331,2569,1502,41,8
207,Condo/Co-op,754 E 43rd St #3,Chicago,60653,122500,CHI - Grand Boulevard,2025.4227820372398,1885.0,11803205,41.8169135,-87.6070715,309,2253,1333,34,8
208,Condo/Co-op,461 E Bowen Ave #3,Chicago,60653,329900,CHI - Grand Boulevard,2054.0,2005.0,11941439,41.8191408,-87.6142828,89,2464,663,52,5
209,Condo/Co-op,633 E Bowen Ave Unit 3W,Chicago,60653,305000,CHI - Grand Boulevard,2025.4227820372398,2005.0,11970649,41.8192136,-87.6103866,106,2501,1047,49,8
210,Condo/Co-op,450 E Bowen Ave Unit 2W,Chicago,60653,280000,CHI - Grand Boulevard,1400.0,2005.0,11933461,41.8196187,-87.6146196,166,2536,681,55,3
211,Townhouse,450 E Bowen Ave Unit 1W,Chicago,60653,334900,CHI - Grand Boulevard,2600.0,2005.0,11694463,41.8196187,-87.6146196,166,2536,681,55,3
212,Townhouse,4108 S Maryland Ave,Chicago,60653,369000,Jazz on the Boulevard,2008.0,2008.0,11901651.0,41.8200705,-87.6057429,229,2747,1575,40,8
213,Condo/Co-op,4118 S Vincennes Ave #2,Chicago,60653,394900,CHI - Grand Boulevard,1350.0,2019.0,11920265,41.8197103,-87.613759,139,2548,762,54,5
214,Multi-Family,4236 S Champlain Ave,Chicago,60653,729000,CHI - Grand Boulevard,2025.4227820372398,1895.0,11956629.0,41.817417,-87.61077,126,2229,931,45,8
215,Multi-Family,816 E 42nd St,Chicago,60653,650000,CHI - Oakland,2025.4227820372398,1954.5356613756614,11955709.0,41.8188553,-87.6059285,331,2569,1502,41,8
216,Single Family Residential,10930 S Eggleston Ave,Chicago,60628,130000,CHI - Roseland,1200.0,1957.0,11972901,41.6951475,-87.6343105,638,1118,4207,20,1
217,Single Family Residential,10340 S Union Ave,Chicago,60628,125000,CHI - Roseland,800.0,1923.0,11966469,41.7057322,-87.6406348,98,2657,3069,28,2
219,Single Family Residential,10954 S Normal Ave,Chicago,60628,99000,CHI - Roseland,1345.0,1938.0,11866171.0,41.6945017,-87.6354691,728,1208,4335,24,0
220,Single Family Residential,10506 S Eggleston Ave,Chicago,60628,170000,CHI - Roseland,1100.0,1929.0,11903003,41.7030801,-87.6345824,372,1934,3092,18,2
222,Single Family Residential,10825 S Parnell Ave,Chicago,60628,165250,CHI - Roseland,1675.0,1952.0,11755515,41.6972064,-87.6361914,863,1445,3975,22,0
223,Single Family Residential,10622 S Eggleston Ave,Chicago,60628,135000,CHI - Roseland,1250.0,1975.0,11767249,41.7008374,-87.6344964,486,1659,3402,10,0
224,Single Family Residential,10905 S Lowe Ave,Chicago,60628,249900,CHI - Roseland,1040.0,1950.0,11950425,41.6958312,-87.6386496,1028,1606,4264,26,0
225,Single Family Residential,10532 S Eggleston Ave,Chicago,60628,259000,Fernwood,1300.0,1945.0,11960323,41.7023502,-87.6345407,384,1842,3192,18,0
227,Single Family Residential,10609 S Emerald Ave,Chicago,60628,239900,CHI - Roseland,1200.0,1954.0,11955394,41.7011621,-87.6411664,269,2234,3672,22,2
229,Single Family Residential,10751 S Parnell Ave,Chicago,60628,429000,CHI - Roseland,2528.0,1932.0,11872885,41.698194,-87.6362594,718,1532,3839,18,0
230,Single Family Residential,5419 S Seeley Ave,Chicago,60609,120998,CHI - New City,911.0,1919.0,11948143,41.7951197,-87.6753149,374,4314,1728,38,1
232,Single Family Residential,5244 S Wood St,Chicago,60609,48900,CHI - New City,1100.0,1905.0,11963318,41.7981053,-87.669816,484,4997,1865,46,1
234,Single Family Residential,2114 W 54th St,Chicago,60609,90000,CHI - New City,1200.0,1905.0,11874565.0,41.795982,-87.677475,159,4333,1492,46,1
236,Multi-Family,5308 S Paulina St,Chicago,60609,195000,CHI - New City,2025.4227820372398,1907.0,11955864,41.7973443,-87.6673371,656,4738,2160,45,0
237,Single Family Residential,2028 W 53rd Pl,Chicago,60609,176000,CHI - New City,969.0,1958.0,11822488,41.7968732,-87.675623,206,4537,1497,44,1
238,Multi-Family,5418 S Marshfield Ave,Chicago,60609,120000,CHI - New City,2025.4227820372398,1893.0,11702644,41.7952347,-87.6661176,715,4445,2444,39,0
239,Multi-Family,5417 S Wolcott Ave,Chicago,60609,320000,CHI - New City,2025.4227820372398,1905.0,11911163,41.7952249,-87.6716753,699,4521,1974,40,0
240,Multi-Family,5418 S Wood St,Chicago,60609,280000,CHI - New City,2025.4227820372398,1903.0,11953312,41.7951788,-87.6697614,901,4628,2133,44,0
241,Multi-Family,5224 S Honore St,Chicago,60609,290000,CHI - New City,2025.4227820372398,1954.5356613756614,11960427,41.7986447,-87.6710341,402,5001,1708,46,1
242,Multi-Family,5132 S Wolcott Ave,Chicago,60609,359999,Back of the Yards,2025.4227820372398,1897.0,11966557.0,41.8002628,-87.6723488,164,5149,1461,38,1
243,Multi-Family,5203 S Paulina St,Chicago,60609,365000,CHI - New City,2025.4227820372398,1954.5356613756614,11910166.0,41.7992777,-87.6669087,442,4877,2073,40,0
244,Multi-Family,5301 S Marshfield Ave,Chicago,60609,364900,CHI - New City,2025.4227820372398,1909.0,11955146.0,41.7975363,-87.6656267,654,4603,2313,35,0
245,Multi-Family,2023 N Sawyer Ave,Chicago,60647,839088,CHI - Logan Square,2025.4227820372398,1895.0,11881252,41.9180993,-87.7086823,142,2774,1433,31,28
246,Single Family Residential,2136 N Spaulding Ave,Chicago,60647,759000,CHI - Logan Square,2400.0,1899.0,11868217,41.9203289,-87.7106228,228,3164,1425,41,39
247,Condo/Co-op,1940 N Sawyer Ave #1,Chicago,60647,949000,Logan Square,3200.0,2023.0,11963520,41.91678,-87.7089581,298,2603,1550,31,23
250,Condo/Co-op,7631 N Greenview Ave Unit 1F,Chicago,60626,160000,CHI - Rogers Park,2025.4227820372398,1954.5356613756614,11971896,42.0202602,-87.6677798,263,4234,596,22,7
251,Condo/Co-op,7639 N Greenview Ave Unit 1E,Chicago,60626,205000,CHI - Rogers Park,850.0,1920.0,11940674,42.020536,-87.667895,250,4277,598,22,7
252,Condo/Co-op,7625 N N Eastlake Ter #202,Chicago,60626,330000,CHI - Rogers Park,1250.0,1997.0,11973318,42.0200513,-87.6643164,98,4098,821,18,7
253,Condo/Co-op,1316 W Fargo Ave #509,Chicago,60626,300000,CHI - Rogers Park,965.0,1967.0,11969706,42.0175,-87.6637292,64,3711,644,19,5
254,Condo/Co-op,7746 N Sheridan Rd Unit 2L,Chicago,60626,365000,CHI - Rogers Park,2025.4227820372398,2002.0,11948298.0,42.022794,-87.666774,121,4565,881,13,5
255,Single Family Residential,1532 W Chase Ave,Chicago,60626,925000,CHI - Rogers Park,2025.4227820372398,1909.0,11875708,42.0141153,-87.6694256,343,3449,266,43,31
257,Multi-Family,7630 N Marshfield Ave,Chicago,60626,649000,CHI - Rogers Park,2025.4227820372398,1910.0,11890919.0,42.0202977,-87.6721851,60,4418,201,24,9
265,Condo/Co-op,4945 N Harlem Ave #2,Chicago,60656,159900,CHI - Norwood Park,803.0,1978.0,11973169,41.9715535,-87.8068004,929,2460,1629,28,0
266,Single Family Residential,5528 N Natoma Ave,Chicago,60656,250000,CHI - Norwood Park,2025.4227820372398,1949.0,11959059,41.9819887,-87.7928757,468,2457,1784,31,2
269,Single Family Residential,4859 N Natoma Ave,Chicago,60656,524900,CHI - Norwood Park,2025.4227820372398,1958.0,11945932,41.9700434,-87.7925875,846,2375,2584,23,0
270,Single Family Residential,5438 N Normandy Ave,Chicago,60656,388000,CHI - Norwood Park,2000.0,1925.0,11972119.0,41.9803906,-87.7942971,710,2398,1650,27,3
271,Single Family Residential,5356 N Nordica Ave,Chicago,60656,399000,CHI - Norwood Park,1016.0,1927.0,11970383,41.9787808,-87.8026351,709,1765,875,27,3
272,Single Family Residential,4921 N Neenah Ave,Chicago,60656,478900,Big Oaks,1162.0,1957.0,11967660,41.9709238,-87.7900518,763,2608,2704,35,5
273,Single Family Residential,5430 N Nashville Ave,Chicago,60656,374900,CHI - Norwood Park,1200.0,1951.0,11911037.0,41.9801869,-87.7916872,758,2676,1942,32,4
274,Single Family Residential,5053 N Merrimac Ave,Chicago,60630,589000,CHI - Jefferson Park,2025.4227820372398,1950.0,11963363,41.9735749,-87.784,595,3287,2610,40,6
275,Single Family Residential,5135 N Mobile Ave,Chicago,60630,398000,CHI - Jefferson Park,1164.0,1945.0,11961026,41.974875,-87.7851912,644,3384,2779,34,5
280,Single Family Residential,5509 N Natoma Ave,Chicago,60656,650000,CHI - Norwood Park,2400.0,1949.0,11901581.0,41.9814359,-87.7922994,561,2544,1852,35,4
281,Townhouse,238 E 92nd St,Chicago,60619,130000,CHI - Roseland,1336.0,1942.0,11972412,41.727508,-87.6175771,452,5326,1079,30,0
282,Single Family Residential,9518 S Wentworth Ave,Chicago,60628,107900,CHI - Roseland,780.0,1923.0,11972107,41.7210822,-87.6289047,535,4323,536,29,0
283,Single Family Residential,8854 S Wabash Ave,Chicago,60619,145000,CHI - Chatham,2025.4227820372398,1919.0,11948712,41.7329481,-87.6228424,995,5567,419,33,5
295,Single Family Residential,9107 S Wabash Ave,Chicago,60619,165000,West Chesterfield,672.0,1928.0,11828565,41.7287898,-87.6220467,868,5462,992,20,0
296,Single Family Residential,9217 S Indiana Ave,Chicago,60619,190000,CHI - Roseland,800.0,1948.0,11973355,41.7267398,-87.6188597,635,5192,898,37,0
297,Single Family Residential,9416 S Burnside Ave,Chicago,60619,209900,CHI - Roseland,1750.0,1905.0,11932376,41.7228111,-87.6062513,98,4433,2023,41,0
298,Single Family Residential,8720 S Michigan Ave,Chicago,60619,143000,Chatham Park Place,1324.0,1918.0,11909640,41.7357406,-87.6213173,699,5170,386,37,5
299,Single Family Residential,532 E 93rd St,Chicago,60619,150000,CHI - Chatham,2025.4227820372398,1954.0,11857685,41.7257732,-87.6111361,527,4938,1562,35,0
300,Single Family Residential,9623 S Wentworth Ave,Chicago,60628,180000,CHI - Roseland,1142.0,1923.0,11944131,41.719129,-87.6282978,533,4027,649,31,0
