PRICE,SQFT,house.age,PROP_TYPE,PARK_DIST,HOSPITAL_D,RAIL_DIST,BUS_COUNTS,FnB_COUNTS,neighborhood,population.density,median.age,dominant.race,city
1295000,1843,47,Condo/Co-op,2830,1620.603831,3424,11,1,Westwood,14946,35.8,White,Los Angeles City
1090000,1363,60,Condo/Co-op,3152,1547.499779,3769,15,0,Westwood,14946,35.8,White,Los Angeles City
1297000,1889,34,Condo/Co-op,3128,1648.502404,3661,12,0,Westwood,14946,35.8,White,Los Angeles City
1175000,1407,34,Condo/Co-op,3128,1648.502404,3661,12,0,Westwood,14946,35.8,White,Los Angeles City
1275000,1623,40,Condo/Co-op,3519,3928.404087,1524,0,11,Westwood,14946,35.8,White,Los Angeles City
1395000,2162,47,Condo/Co-op,2830,1620.603831,3424,11,1,Westwood,14946,35.8,White,Los Angeles City
1850000,2608,43,Condo/Co-op,2612,1466.349841,3383,16,22,Westwood,14946,35.8,White,Los Angeles City
1895000,2559,47,Condo/Co-op,2830,1620.603831,3424,11,1,Westwood,14946,35.8,White,Los Angeles City
1739000,2372,43,Condo/Co-op,3967,4305.191889,2929,7,9,Westwood,14946,35.8,White,Los Angeles City
1695000,2818,41,Condo/Co-op,3488,1793.748181,3922,10,0,Westwood,14946,35.8,White,Los Angeles City
1695000,2388,44,Condo/Co-op,3701,4213.413789,2868,6,3,Westwood,14946,35.8,White,Los Angeles City
1799000,2803,41,Condo/Co-op,3488,1793.748181,3922,10,0,Westwood,14946,35.8,White,Los Angeles City
1695000,2000,61,Condo/Co-op,3487,2197.751593,3552,19,15,Westwood,14946,35.8,White,Los Angeles City
1748000,1650,86,Single Family Residential,3027,3448.415897,1352,0,13,Westwood,14946,35.8,White,Los Angeles City
2100000,2298,41,Condo/Co-op,3488,1793.748181,3922,10,0,Westwood,14946,35.8,White,Los Angeles City
2050000,2118,41,Condo/Co-op,3488,1793.748181,3922,10,0,Westwood,14946,35.8,White,Los Angeles City
1850000,2240,44,Condo/Co-op,3701,4213.413789,2868,6,3,Westwood,14946,35.8,White,Los Angeles City
1890000,2324,41,Condo/Co-op,3488,1793.748181,3922,10,0,Westwood,14946,35.8,White,Los Angeles City
1795000,3521,65,Condo/Co-op,3811,1969.084795,4172,9,0,Westwood,14946,35.8,White,Los Angeles City
1595000,2357,43,Townhouse,3967,4305.191889,2929,7,9,Westwood,14946,35.8,White,Los Angeles City
1625000,2776,34,Condo/Co-op,3264,1686.613882,3765,12,0,Westwood,14946,35.8,White,Los Angeles City
1695000,1638,59,Condo/Co-op,3691,4091.327652,2735,2,2,Westwood,14946,35.8,White,Los Angeles City
1695000,1724,33,Condo/Co-op,2995,1702.099659,3491,8,1,Westwood,14946,35.8,White,Los Angeles City
1795000,1828,41,Condo/Co-op,2949,1644.944838,3500,10,0,Westwood,14946,35.8,White,Los Angeles City
1699000,1672,29,Condo/Co-op,3922,2194.959648,4110,8,0,Westwood,14946,35.8,White,Los Angeles City
1395000,2261,47,Condo/Co-op,2830,1620.603831,3424,11,1,Westwood,14946,35.8,White,Los Angeles City
1395000,2038,47,Condo/Co-op,2830,1620.603831,3424,11,1,Westwood,14946,35.8,White,Los Angeles City
1426000,2269,62,Condo/Co-op,4022,2210.507075,4236,8,0,Westwood,14946,35.8,White,Los Angeles City
1400000,1402,62,Condo/Co-op,4048,2233.517726,4251,8,0,Westwood,14946,35.8,White,Los Angeles City
1549000,2082,62,Condo/Co-op,3443,1762.417456,3897,9,0,Westwood,14946,35.8,White,Los Angeles City
1395000,2177,43,Condo/Co-op,2612,1466.349841,3383,16,22,Westwood,14946,35.8,White,Los Angeles City
1500000,2555,65,Condo/Co-op,3811,1969.084795,4172,9,0,Westwood,14946,35.8,White,Los Angeles City
2455000,3081,43,Townhouse,3898,4283.641917,2934,7,4,Westwood,14946,35.8,White,Los Angeles City
2149000,2419,84,Multi-Family,3736,2179.633973,3876,10,2,Westwood,14946,35.8,White,Los Angeles City
2295000,2357,43,Townhouse,3967,4305.191889,2929,7,9,Westwood,14946,35.8,White,Los Angeles City
2649000,1945,43,Condo/Co-op,3452,1687.863362,3973,11,0,Westwood,14946,35.8,White,Los Angeles City
2695000,2757,32,Condo/Co-op,2882,1643.603424,3445,9,0,Westwood,14946,35.8,White,Los Angeles City
2750000,1830,14,Condo/Co-op,4071,2377.626046,4144,8,0,Westwood,14946,35.8,White,Los Angeles City
2900000,2279,72,Single Family Residential,988,1762.966147,5057,17,0,Westwood,14946,35.8,White,Los Angeles City
2950000,2474,32,Condo/Co-op,2882,1643.603424,3445,9,0,Westwood,14946,35.8,White,Los Angeles City
2595000,2692,93,Single Family Residential,3314,1900.20524,3630,10,1,Westwood,14946,35.8,White,Los Angeles City
4650000,5553,43,Condo/Co-op,2612,1466.349841,3383,16,22,Westwood,14946,35.8,White,Los Angeles City
2600000,2024,96,Single Family Residential,3133,3374.69331,1924,7,22,Westwood,14946,35.8,White,Los Angeles City
2750000,3190,33,Condo/Co-op,3791,2065.660406,4055,10,0,Westwood,14946,35.8,White,Los Angeles City
2895000,2346,44,Condo/Co-op,3701,4213.413789,2868,6,3,Westwood,14946,35.8,White,Los Angeles City
2999999,2392,41,Condo/Co-op,3896,2165.42432,4102,8,0,Westwood,14946,35.8,White,Los Angeles City
3200000,2651,85,Single Family Residential,1729,1195.296097,5301,15,7,Westwood,14946,35.8,White,Los Angeles City
3995000,3745,97,Single Family Residential,2757,2967.641288,1961,8,5,Westwood,14946,35.8,White,Los Angeles City
2249000,2352,41,Condo/Co-op,3896,2165.42432,4102,8,0,Westwood,14946,35.8,White,Los Angeles City
2200000,2352,41,Condo/Co-op,3896,2165.42432,4102,8,0,Westwood,14946,35.8,White,Los Angeles City
2395000,2524,43,Condo/Co-op,3967,4305.191889,2929,7,9,Westwood,14946,35.8,White,Los Angeles City
4395000,2942,39,Condo/Co-op,2800,1482.305812,3518,15,6,Westwood,14946,35.8,White,Los Angeles City
3495000,2687,77,Single Family Residential,1582,1241.922861,5206,16,7,Westwood,14946,35.8,White,Los Angeles City
2450000,2352,41,Condo/Co-op,3896,2165.42432,4102,8,0,Westwood,14946,35.8,White,Los Angeles City
3999000,3143,33,Condo/Co-op,3791,2065.660406,4055,10,0,Westwood,14946,35.8,White,Los Angeles City
3995000,2370,44,Condo/Co-op,3716,4227.090137,2857,6,3,Westwood,14946,35.8,White,Los Angeles City
3599000,3520,7,Single Family Residential,1709,1605.362664,5588,15,7,Westwood,14946,35.8,White,Los Angeles City
3200000,3360,86,Single Family Residential,1594,1506.806185,5428,15,7,Westwood,14946,35.8,White,Los Angeles City
2295000,3224.438916,60.023669,Vacant Land,3004,1900.909842,3322,15,3,Westwood,14946,35.8,White,Los Angeles City
2498000,2000,59,Condo/Co-op,3691,4091.327652,2735,2,2,Westwood,14946,35.8,White,Los Angeles City
4995000,3792,90,Single Family Residential,3964,1623.080623,4854,8,8,Westwood,14946,35.8,White,Los Angeles City
2465000,2524,43,Condo/Co-op,3924,4321.515153,2899,7,6,Westwood,14946,35.8,White,Los Angeles City
4999999,4733,34,Condo/Co-op,3264,1686.613882,3765,12,0,Westwood,14946,35.8,White,Los Angeles City
4695000,4007,87,Single Family Residential,3681,1523.80726,4407,13,6,Westwood,14946,35.8,White,Los Angeles City
146000,3224.438916,60.023669,Vacant Land,1744,2549.973668,1886,7,2,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
