PRICE,SQFT,house.age,PROP_TYPE,PARK_DIST,HOSPITAL_D,RAIL_DIST,BUS_COUNTS,FnB_COUNTS,neighborhood,population.density,median.age,dominant.race,city
245000,1829.844584,66.235406,Vacant Land,196.4418372,1436.86599,720.7963663,0,2,The Bronx,34920,31,Hispanic or Latino,New York City
725000,2340,25,Multi-Family,445.720716,913.5144332,919.4706655,13,3,The Bronx,34920,31,Hispanic or Latino,New York City
715001,2390,25,Multi-Family,464.6750435,876.0028205,932.874716,13,2,The Bronx,34920,31,Hispanic or Latino,New York City
515000,1705,122,Single Family Residential,1055.806632,282.6064939,899.1489469,8,35,The Bronx,34920,31,Hispanic or Latino,New York City
515000,1705,122,Single Family Residential,1055.806632,282.6064939,899.1489469,8,35,The Bronx,34920,31,Hispanic or Latino,New York City
845000,1829.844584,122,Multi-Family,1094.742101,282.8929053,890.5060547,11,37,The Bronx,34920,31,Hispanic or Latino,New York City
469900,2112,122,Multi-Family,1235.362832,259.1297442,952.8521538,13,39,The Bronx,34920,31,Hispanic or Latino,New York City
439000,1248,122,Single Family Residential,1415.865734,408.8815648,994.4990658,18,42,The Bronx,34920,31,Hispanic or Latino,New York City
890000,1829.844584,122,Multi-Family,369.4004569,1628.397149,268.5061816,27,38,The Bronx,34920,31,Hispanic or Latino,New York City
819000,1384,113,Multi-Family,807.1867704,1455.241637,587.8686941,22,23,The Bronx,34920,31,Hispanic or Latino,New York City
854000,1829.844584,108,Multi-Family,691.9516159,1803.897596,289.1105902,23,14,The Bronx,34920,31,Hispanic or Latino,New York City
550000,1760,93,Single Family Residential,755.406997,1946.179395,631.0411165,19,6,The Bronx,34920,31,Hispanic or Latino,New York City
688000,2200,88,Multi-Family,620.9461547,2022.708896,751.0041384,15,3,The Bronx,34920,31,Hispanic or Latino,New York City
999999,1829.844584,113,Single Family Residential,940.2136072,1057.346473,347.1249414,27,39,The Bronx,34920,31,Hispanic or Latino,New York City
1000000,2728,113,Multi-Family,355.8194929,2114.571566,180.1957827,24,15,The Bronx,34920,31,Hispanic or Latino,New York City
975000,1100,17,Condo/Co-op,919.6026712,1487.018324,623.6704205,21,20,The Bronx,34920,31,Hispanic or Latino,New York City
1150000,2750,122,Multi-Family,481.6767432,1595.417139,381.3245447,14,34,The Bronx,34920,31,Hispanic or Latino,New York City
1400000,1600,103,Multi-Family,1189.739848,563.080627,1385.256473,21,28,The Bronx,34920,31,Hispanic or Latino,New York City
165000,725,73,Condo/Co-op,156.4325167,1459.502716,756.0892525,22,12,The Bronx,34920,31,Hispanic or Latino,New York City
650000,1829.844584,30,Multi-Family,35.89559038,1945.772682,485.0062297,17,19,The Bronx,34920,31,Hispanic or Latino,New York City
1800000,2629,122,Single Family Residential,575.4297404,1065.617551,895.5276509,24,11,The Bronx,34920,31,Hispanic or Latino,New York City
240000,900,66.235406,Condo/Co-op,99.42713626,1478.717635,622.7744425,14,4,The Bronx,34920,31,Hispanic or Latino,New York City
795000,2230,103,Multi-Family,182.3152693,1280.356717,506.1278316,15,3,The Bronx,34920,31,Hispanic or Latino,New York City
865000,1810,98,Single Family Residential,143.7016518,493.4027307,388.0327245,19,5,The Bronx,34920,31,Hispanic or Latino,New York City
598000,1144,124,Single Family Residential,347.6461588,1485.460858,429.0368504,14,8,The Bronx,34920,31,Hispanic or Latino,New York City
175000,850,59,Condo/Co-op,284.7009566,1475.003026,305.9578492,15,12,The Bronx,34920,31,Hispanic or Latino,New York City
899000,1800,103,Multi-Family,389.3466023,1684.863512,611.4373048,14,12,The Bronx,34920,31,Hispanic or Latino,New York City
695000,2200,93,Single Family Residential,413.8189413,1729.027055,520.4295088,13,12,The Bronx,34920,31,Hispanic or Latino,New York City
950000,1308,93,Single Family Residential,350.7782485,1382.616175,601.0129647,12,6,The Bronx,34920,31,Hispanic or Latino,New York City
930000,1910,124,Multi-Family,202.8679061,1349.975375,470.7043516,16,4,The Bronx,34920,31,Hispanic or Latino,New York City
1100000,2544,83,Multi-Family,213.2884263,1529.412015,489.9849517,14,5,The Bronx,34920,31,Hispanic or Latino,New York City
990000,1834,98,Single Family Residential,184.2966248,973.5387339,545.2686385,14,4,The Bronx,34920,31,Hispanic or Latino,New York City
1199000,2394,93,Multi-Family,728.0188918,1752.079103,483.6008852,17,4,The Bronx,34920,31,Hispanic or Latino,New York City
795000,1171,103,Multi-Family,326.2534521,1286.222476,426.938256,14,23,The Bronx,34920,31,Hispanic or Latino,New York City
1200000,1842,93,Single Family Residential,246.0837017,1437.800655,1030.106589,10,9,The Bronx,34920,31,Hispanic or Latino,New York City
749995,1829.844584,66.235406,Vacant Land,29.47034259,1529.746498,867.0492031,10,16,The Bronx,34920,31,Hispanic or Latino,New York City
350000,1829.844584,66.235406,Vacant Land,514.1830177,2077.490058,317.1660711,13,27,The Bronx,34920,31,Hispanic or Latino,New York City
929000,2060,86,Multi-Family,616.8088959,2036.648808,430.7172841,11,27,The Bronx,34920,31,Hispanic or Latino,New York City
1002500,1829.844584,66.235406,Vacant Land,458.9692939,2782.171785,1638.192129,2,3,The Bronx,34920,31,Hispanic or Latino,New York City
925000,1750,93,Multi-Family,820.2318724,4483.938056,2520.957638,7,5,The Bronx,34920,31,Hispanic or Latino,New York City
1900000,2644,108,Single Family Residential,733.6317289,3095.681335,831.2008194,2,9,The Bronx,34920,31,Hispanic or Latino,New York City
1235000,1829.844584,66.235406,Vacant Land,603.2147942,3970.668543,2008.345293,5,5,The Bronx,34920,31,Hispanic or Latino,New York City
899999,1800,63,Multi-Family,379.3939315,3723.510545,1828.007366,5,5,The Bronx,34920,31,Hispanic or Latino,New York City
699000,1850,48,Single Family Residential,212.8804051,4465.69663,2767.471695,7,5,The Bronx,34920,31,Hispanic or Latino,New York City
842500,1436,96,Single Family Residential,161.7102862,4787.402855,3139.241262,6,5,The Bronx,34920,31,Hispanic or Latino,New York City
799900,1829.844584,66.235406,Vacant Land,1166.299544,5255.416716,3262.515646,4,4,The Bronx,34920,31,Hispanic or Latino,New York City
999000,1829.844584,66.235406,Vacant Land,238.0444424,4521.603832,2816.863843,7,5,The Bronx,34920,31,Hispanic or Latino,New York City
1395000,2652,98,Single Family Residential,310.0782102,4952.269953,3253.426898,5,5,The Bronx,34920,31,Hispanic or Latino,New York City
1599900,2244,78,Single Family Residential,1117.886956,5221.80519,3254.284344,4,4,The Bronx,34920,31,Hispanic or Latino,New York City
819000,1829.844584,122,Multi-Family,358.7180867,745.2727176,1499.733302,13,13,The Bronx,34920,31,Hispanic or Latino,New York City
859000,2820,26,Multi-Family,366.1336855,753.1039224,1567.730633,12,18,The Bronx,34920,31,Hispanic or Latino,New York City
1225000,2241,113,Multi-Family,511.8074051,645.3381741,1773.917105,14,24,The Bronx,34920,31,Hispanic or Latino,New York City
1195000,1829.844584,92,Multi-Family,616.8966136,653.1406789,1818.857899,15,26,The Bronx,34920,31,Hispanic or Latino,New York City
900000,2586,58,Townhouse,110.2943594,3154.912166,1291.980068,1,0,The Bronx,34920,31,Hispanic or Latino,New York City
985000,1829.844584,93,Multi-Family,1771.091897,1393.164243,398.8516376,22,26,The Bronx,34920,31,Hispanic or Latino,New York City
1170000,1829.844584,98,Single Family Residential,1609.330058,1488.628162,274.8507724,21,29,The Bronx,34920,31,Hispanic or Latino,New York City
724999,1260,58,Single Family Residential,733.6666487,2377.061797,555.1365154,13,11,The Bronx,34920,31,Hispanic or Latino,New York City
249000,1829.844584,66.235406,Vacant Land,857.791135,2330.72178,477.0017257,14,11,The Bronx,34920,31,Hispanic or Latino,New York City
1200000,2800,108,Multi-Family,964.8053931,2258.09297,559.6892815,18,12,The Bronx,34920,31,Hispanic or Latino,New York City
775000,2910,103,Multi-Family,180.9655982,2351.727653,251.5422301,15,14,The Bronx,34920,31,Hispanic or Latino,New York City
749888,1829.844584,63,Multi-Family,397.5687436,2246.257581,291.0741454,14,11,The Bronx,34920,31,Hispanic or Latino,New York City
650000,1232,68,Single Family Residential,997.0665336,1663.733836,892.5541771,13,16,The Bronx,34920,31,Hispanic or Latino,New York City
710000,1250,71,Multi-Family,637.5503735,1529.090756,249.7106286,14,11,The Bronx,34920,31,Hispanic or Latino,New York City
985000,2475,58,Multi-Family,1224.679074,1453.92292,1126.289764,15,17,The Bronx,34920,31,Hispanic or Latino,New York City
869000,2250,103,Multi-Family,968.2840935,1182.350045,722.9384367,12,7,The Bronx,34920,31,Hispanic or Latino,New York City
299999,1000,85,Condo/Co-op,50.5972893,2415.255386,384.1962062,11,8,The Bronx,34920,31,Hispanic or Latino,New York City
183000,831,87,Condo/Co-op,50.10303527,2405.664025,346.0775999,11,8,The Bronx,34920,31,Hispanic or Latino,New York City
525000,1120,124,Single Family Residential,688.4667055,1973.23545,617.1475148,21,12,The Bronx,34920,31,Hispanic or Latino,New York City
525000,1120,124,Single Family Residential,688.4667055,1973.23545,617.1475148,21,12,The Bronx,34920,31,Hispanic or Latino,New York City
699999,2218,58,Single Family Residential,346.1545171,2052.769373,511.5656748,20,16,The Bronx,34920,31,Hispanic or Latino,New York City
999000,2936,63,Multi-Family,115.0042826,1964.419289,364.3680365,15,12,The Bronx,34920,31,Hispanic or Latino,New York City
995000,2860,73,Multi-Family,637.6251781,1911.320026,683.3735731,23,12,The Bronx,34920,31,Hispanic or Latino,New York City
949999,2322,88,Single Family Residential,74.14166392,446.3636941,1120.330759,13,0,The Bronx,34920,31,Hispanic or Latino,New York City
999999,1664,88,Single Family Residential,581.0233441,1733.368286,1092.73634,3,3,The Bronx,34920,31,Hispanic or Latino,New York City
799000,1378,93,Single Family Residential,112.1359208,434.5563809,919.1099465,12,0,The Bronx,34920,31,Hispanic or Latino,New York City
795000,1716,68,Single Family Residential,322.1715778,929.5277526,1523.973385,12,3,The Bronx,34920,31,Hispanic or Latino,New York City
699000,1200,103,Single Family Residential,255.7927398,577.6997583,890.4142164,12,0,The Bronx,34920,31,Hispanic or Latino,New York City
1150000,2310,73,Multi-Family,321.559674,645.2113424,1004.456962,11,0,The Bronx,34920,31,Hispanic or Latino,New York City
799000,1675,88,Single Family Residential,404.1517968,789.4521074,1266.476928,12,1,The Bronx,34920,31,Hispanic or Latino,New York City
629999,1296,92,Single Family Residential,374.4103453,697.3929451,1013.979203,12,0,The Bronx,34920,31,Hispanic or Latino,New York City
925000,2160,58,Multi-Family,517.4803901,975.1419747,1252.143643,10,2,The Bronx,34920,31,Hispanic or Latino,New York City
939005,2337,68,Multi-Family,649.8868899,1109.413313,1165.604201,11,3,The Bronx,34920,31,Hispanic or Latino,New York City
1100000,2300,88,Single Family Residential,631.3105329,1225.308384,520.1817127,14,1,The Bronx,34920,31,Hispanic or Latino,New York City
625000,1952,78,Single Family Residential,652.8097269,980.6204617,971.8626392,10,0,The Bronx,34920,31,Hispanic or Latino,New York City
599999,1048,83,Single Family Residential,401.2565563,1327.419392,785.8571978,7,1,The Bronx,34920,31,Hispanic or Latino,New York City
799000,1386,73,Multi-Family,684.942542,1270.107213,690.40523,10,0,The Bronx,34920,31,Hispanic or Latino,New York City
549777,2106,73,Single Family Residential,1080.151305,1546.408642,990.3931448,10,2,The Bronx,34920,31,Hispanic or Latino,New York City
849000,2640,78,Multi-Family,457.6031401,1376.250678,550.42697,10,1,The Bronx,34920,31,Hispanic or Latino,New York City
475000,1116,98,Single Family Residential,568.0635076,1907.055654,1147.177211,11,8,The Bronx,34920,31,Hispanic or Latino,New York City
525000,1620,73,Single Family Residential,750.911458,1527.888376,562.3520899,12,1,The Bronx,34920,31,Hispanic or Latino,New York City
525000,1620,73,Single Family Residential,750.911458,1527.888376,562.3520899,12,1,The Bronx,34920,31,Hispanic or Latino,New York City
778000,1982,103,Single Family Residential,154.5854161,1566.550195,477.3465493,8,1,The Bronx,34920,31,Hispanic or Latino,New York City
549000,496,93,Single Family Residential,566.6152552,2087.9645,1116.78502,13,8,The Bronx,34920,31,Hispanic or Latino,New York City
799000,1518,100,Multi-Family,1094.188979,1894.275787,753.0007103,12,2,The Bronx,34920,31,Hispanic or Latino,New York City
709000,2008,90,Single Family Residential,206.5107741,2015.312923,657.6781814,11,2,The Bronx,34920,31,Hispanic or Latino,New York City
570000,1728,73,Single Family Residential,978.7601739,1934.133484,630.2742301,9,2,The Bronx,34920,31,Hispanic or Latino,New York City
849000,1908,53,Multi-Family,486.8662225,2240.006941,933.3210277,13,5,The Bronx,34920,31,Hispanic or Latino,New York City
450000,1829.844584,63,Single Family Residential,1302.337135,2135.463932,947.8023159,13,3,The Bronx,34920,31,Hispanic or Latino,New York City
1050000,2924,21,Multi-Family,476.6930474,2567.25531,1155.863486,15,7,The Bronx,34920,31,Hispanic or Latino,New York City
950000,1829.844584,66.235406,Multi-Family,1172.661042,2298.769963,820.1265005,13,2,The Bronx,34920,31,Hispanic or Latino,New York City
980000,1938,98,Multi-Family,896.5666554,1381.533124,810.7640844,10,1,The Bronx,34920,31,Hispanic or Latino,New York City
1200000,1829.844584,66.235406,Vacant Land,1343.281331,2383.772694,989.8019474,12,2,The Bronx,34920,31,Hispanic or Latino,New York City
635000,1224,68,Single Family Residential,1132.094858,2508.880027,865.5729681,9,4,The Bronx,34920,31,Hispanic or Latino,New York City
599990,1140,88,Multi-Family,998.1787811,2111.611934,791.3300367,7,3,The Bronx,34920,31,Hispanic or Latino,New York City
629000,1575,73,Single Family Residential,1228.30509,2618.223203,1042.533036,8,3,The Bronx,34920,31,Hispanic or Latino,New York City
659000,1829.844584,78,Single Family Residential,1277.459736,2668.606221,1097.054121,10,3,The Bronx,34920,31,Hispanic or Latino,New York City
650000,1912,63,Townhouse,1481.223416,2189.958024,1127.967572,16,3,The Bronx,34920,31,Hispanic or Latino,New York City
669999,1832,98,Single Family Residential,1349.318015,1927.422458,1135.223139,13,8,The Bronx,34920,31,Hispanic or Latino,New York City
750000,1752,73,Multi-Family,1455.283275,2488.925715,1107.205718,13,3,The Bronx,34920,31,Hispanic or Latino,New York City
665000,1612,78,Multi-Family,1524.806278,2069.907038,1180.36143,16,7,The Bronx,34920,31,Hispanic or Latino,New York City
740000,2160,58,Multi-Family,1014.28308,1817.097529,880.4762873,14,9,The Bronx,34920,31,Hispanic or Latino,New York City
899000,1829.844584,58,Multi-Family,691.5453217,1405.651204,586.8175636,15,6,The Bronx,34920,31,Hispanic or Latino,New York City
825000,1832,88,Multi-Family,733.3358732,2290.720191,365.4258545,15,9,The Bronx,34920,31,Hispanic or Latino,New York City
1175000,1600,103,Single Family Residential,879.8336147,1762.772609,858.8697595,16,9,The Bronx,34920,31,Hispanic or Latino,New York City
1299000,2888,92,Multi-Family,767.9553469,2368.82763,460.4643922,16,8,The Bronx,34920,31,Hispanic or Latino,New York City
785000,2445,83,Multi-Family,33.71151679,1369.314169,385.1721499,8,2,The Bronx,34920,31,Hispanic or Latino,New York City
675000,2034,78,Multi-Family,1489.184733,2391.985923,1231.535285,10,3,The Bronx,34920,31,Hispanic or Latino,New York City
159999,1829.844584,66.235406,Vacant Land,1580.341067,2390.253489,1392.045803,11,1,The Bronx,34920,31,Hispanic or Latino,New York City
299000,1829.844584,66.235406,Vacant Land,1364.622962,2519.674723,1124.065092,10,1,The Bronx,34920,31,Hispanic or Latino,New York City
829999,2640,103,Multi-Family,1581.167592,2382.584116,1386.022147,10,1,The Bronx,34920,31,Hispanic or Latino,New York City
899000,1829.844584,66.235406,Vacant Land,180.176513,1469.655849,239.0500609,8,4,The Bronx,34920,31,Hispanic or Latino,New York City
549995,1829.844584,63,Single Family Residential,1546.015405,2210.283425,1186.574974,9,1,The Bronx,34920,31,Hispanic or Latino,New York City
999000,3060,58,Multi-Family,234.1587279,1536.37513,267.3214175,9,4,The Bronx,34920,31,Hispanic or Latino,New York City
710000,2536,73,Multi-Family,1271.587613,2071.622413,932.5931499,6,3,The Bronx,34920,31,Hispanic or Latino,New York City
749000,1615,73,Multi-Family,1281.546282,2036.617882,927.883536,6,3,The Bronx,34920,31,Hispanic or Latino,New York City
650000,1829.844584,68,Multi-Family,1413.588566,2067.595179,1043.093641,6,1,The Bronx,34920,31,Hispanic or Latino,New York City
425000,1700,103,Multi-Family,579.5565313,1727.368553,323.628609,7,3,The Bronx,34920,31,Hispanic or Latino,New York City
1149999,2300,5,Multi-Family,1041.486373,2252.572215,1138.314073,16,1,The Bronx,34920,31,Hispanic or Latino,New York City
530000,1131,98,Single Family Residential,1011.663218,2122.757953,1250.759206,15,1,The Bronx,34920,31,Hispanic or Latino,New York City
530000,1131,98,Single Family Residential,1011.663218,2122.757953,1250.759206,15,1,The Bronx,34920,31,Hispanic or Latino,New York City
800000,2125,68,Multi-Family,1343.112986,1865.022055,1191.155943,7,0,The Bronx,34920,31,Hispanic or Latino,New York City
800000,2125,68,Multi-Family,1347.991648,1857.750941,1183.235071,7,0,The Bronx,34920,31,Hispanic or Latino,New York City
960000,2440,103,Multi-Family,1386.12191,1653.289622,966.4061051,7,1,The Bronx,34920,31,Hispanic or Latino,New York City
685000,1890,63,Single Family Residential,1280.892278,1455.99235,806.5084301,8,3,The Bronx,34920,31,Hispanic or Latino,New York City
645000,2000,95,Single Family Residential,1039.588449,1718.138688,1188.22477,10,1,The Bronx,34920,31,Hispanic or Latino,New York City
500000,2320,103,Single Family Residential,355.1247028,1203.760642,226.6829439,1,2,The Bronx,34920,31,Hispanic or Latino,New York City
500000,2320,103,Single Family Residential,355.1247028,1203.760642,226.6829439,1,2,The Bronx,34920,31,Hispanic or Latino,New York City
599000,1829.844584,63,Multi-Family,1274.651078,1512.027631,931.815941,9,1,The Bronx,34920,31,Hispanic or Latino,New York City
750000,1998,68,Multi-Family,528.4090919,1767.826623,1360.499563,12,1,The Bronx,34920,31,Hispanic or Latino,New York City
699000,1700,73,Single Family Residential,884.0987477,1693.567484,1183.423746,6,2,The Bronx,34920,31,Hispanic or Latino,New York City
550000,1308,98,Single Family Residential,960.5609014,1807.354642,1196.588137,4,2,The Bronx,34920,31,Hispanic or Latino,New York City
755000,1984,73,Multi-Family,1188.44243,1929.572519,1173.925272,4,2,The Bronx,34920,31,Hispanic or Latino,New York City
600000,1856,58,Townhouse,550.901429,2735.803396,632.8371798,18,1,The Bronx,34920,31,Hispanic or Latino,New York City
650000,1890,103,Single Family Residential,614.7231551,2253.0221,1304.44403,4,1,The Bronx,34920,31,Hispanic or Latino,New York City
529900,1644,78,Single Family Residential,495.516618,2346.704938,1176.749791,4,1,The Bronx,34920,31,Hispanic or Latino,New York City
529900,1644,78,Single Family Residential,495.516618,2346.704938,1176.749791,4,1,The Bronx,34920,31,Hispanic or Latino,New York City
699000,1260,74,Single Family Residential,648.0515005,2400.663405,1203.902551,1,0,The Bronx,34920,31,Hispanic or Latino,New York City
600000,1728,58,Multi-Family,1108.305021,2447.441286,1507.991846,1,0,The Bronx,34920,31,Hispanic or Latino,New York City
260000,1829.844584,66.235406,Vacant Land,785.1779966,3279.950893,55.95464167,15,1,The Bronx,34920,31,Hispanic or Latino,New York City
119000,1829.844584,66.235406,Vacant Land,167.5971257,2845.592602,808.8667233,17,2,The Bronx,34920,31,Hispanic or Latino,New York City
680000,2375,92,Multi-Family,243.8216637,2567.049379,903.7220196,7,5,The Bronx,34920,31,Hispanic or Latino,New York City
850000,1688,99,Multi-Family,709.2365389,3449.863464,338.8034408,6,7,The Bronx,34920,31,Hispanic or Latino,New York City
790000,1800,60,Multi-Family,630.9804514,4743.391531,1319.276963,1,1,The Bronx,34920,31,Hispanic or Latino,New York City
831500,2008,60,Multi-Family,597.6892957,4843.416602,1434.920824,1,1,The Bronx,34920,31,Hispanic or Latino,New York City
960000,2650,20,Multi-Family,364.0566103,1958.910162,1510.646133,9,1,The Bronx,34920,31,Hispanic or Latino,New York City
1050000,2270,24,Multi-Family,70.36372953,3141.022491,492.2666183,11,7,The Bronx,34920,31,Hispanic or Latino,New York City
1199000,2632,60,Multi-Family,17.40856963,2810.396639,657.821316,9,5,The Bronx,34920,31,Hispanic or Latino,New York City
1200000,2800,65,Multi-Family,589.5378128,3455.73299,503.0738862,20,3,The Bronx,34920,31,Hispanic or Latino,New York City
525000,1260,63,Single Family Residential,220.3861265,2643.843596,923.9876667,16,6,The Bronx,34920,31,Hispanic or Latino,New York City
525000,1260,63,Single Family Residential,220.3861265,2643.843596,923.9876667,16,6,The Bronx,34920,31,Hispanic or Latino,New York City
879000,2160,103,Multi-Family,680.5619733,2405.842791,487.2554445,12,2,The Bronx,34920,31,Hispanic or Latino,New York City
553000,1280,68,Single Family Residential,939.6168773,2450.475576,647.3145134,11,2,The Bronx,34920,31,Hispanic or Latino,New York City
838000,1905,73,Multi-Family,1183.470871,2576.447416,872.1217092,12,2,The Bronx,34920,31,Hispanic or Latino,New York City
699000,1995,88,Multi-Family,911.8513505,2562.979752,681.7020416,12,2,The Bronx,34920,31,Hispanic or Latino,New York City
569000,1052,88,Single Family Residential,1525.238836,2816.463377,1232.461509,14,3,The Bronx,34920,31,Hispanic or Latino,New York City
799999,2365,73,Multi-Family,1471.939068,2701.535458,1284.743081,12,3,The Bronx,34920,31,Hispanic or Latino,New York City
479990,1140,78,Single Family Residential,1485.254684,2740.105298,1202.806883,11,2,The Bronx,34920,31,Hispanic or Latino,New York City
750000,1760,58,Multi-Family,354.3974484,3057.831037,395.3238058,13,3,The Bronx,34920,31,Hispanic or Latino,New York City
625000,1539,73,Townhouse,535.6779943,2971.253124,540.9778,13,1,The Bronx,34920,31,Hispanic or Latino,New York City
859999,1472,103,Multi-Family,409.2372146,3105.354293,332.1859614,12,3,The Bronx,34920,31,Hispanic or Latino,New York City
600000,2620,53,Multi-Family,636.4863017,3178.575706,349.6284182,12,1,The Bronx,34920,31,Hispanic or Latino,New York City
640000,1630,73,Multi-Family,1427.767248,2307.757893,1141.565467,8,3,The Bronx,34920,31,Hispanic or Latino,New York City
855000,2290,63,Multi-Family,1612.853195,2360.665469,1286.46168,11,3,The Bronx,34920,31,Hispanic or Latino,New York City
789000,1829.844584,66.235406,Vacant Land,982.1337791,2854.35803,643.4526543,13,1,The Bronx,34920,31,Hispanic or Latino,New York City
159999,1829.844584,66.235406,Vacant Land,1574.197545,2385.462215,1376.715483,10,1,The Bronx,34920,31,Hispanic or Latino,New York City
629000,1829.844584,68,Single Family Residential,946.5508661,2643.284164,727.868755,16,1,The Bronx,34920,31,Hispanic or Latino,New York City
599999,1863,63,Multi-Family,194.4385085,949.9467997,396.5749708,0,2,The Bronx,34920,31,Hispanic or Latino,New York City
605000,1735,103,Single Family Residential,853.2680738,899.5680076,363.5653677,4,4,The Bronx,34920,31,Hispanic or Latino,New York City
950000,3000,17,Multi-Family,266.8120484,660.9094802,311.7406053,3,4,The Bronx,34920,31,Hispanic or Latino,New York City
199000,1829.844584,66.235406,Vacant Land,962.7815126,1328.063364,923.3366791,10,3,The Bronx,34920,31,Hispanic or Latino,New York City
145000,1829.844584,66.235406,Vacant Land,910.2618498,1398.605225,986.4914692,9,2,The Bronx,34920,31,Hispanic or Latino,New York City
778000,1782,69,Multi-Family,1214.194837,1112.140032,696.2424883,11,6,The Bronx,34920,31,Hispanic or Latino,New York City
650000,1951,113,Single Family Residential,517.1346552,333.8865936,86.33362833,7,4,The Bronx,34920,31,Hispanic or Latino,New York City
999999,2560,88,Multi-Family,940.961222,1546.281606,1096.815517,6,2,The Bronx,34920,31,Hispanic or Latino,New York City
525000,914,93,Single Family Residential,988.3990329,839.3039998,426.8122103,9,6,The Bronx,34920,31,Hispanic or Latino,New York City
525000,914,93,Single Family Residential,988.3990329,839.3039998,426.8122103,9,6,The Bronx,34920,31,Hispanic or Latino,New York City
195000,1829.844584,66.235406,Single Family Residential,754.2102341,637.4065291,274.4090755,9,6,The Bronx,34920,31,Hispanic or Latino,New York City
499000,1146,98,Single Family Residential,1212.079084,1163.656877,559.3276629,9,6,The Bronx,34920,31,Hispanic or Latino,New York City
930000,1829.844584,66.235406,Multi-Family,863.6140915,873.3184699,339.36736,8,5,The Bronx,34920,31,Hispanic or Latino,New York City
680000,1318,98,Single Family Residential,1123.285899,1164.678656,423.708351,10,6,The Bronx,34920,31,Hispanic or Latino,New York City
585000,2076,93,Single Family Residential,370.7642824,529.0801206,501.3254533,9,8,The Bronx,34920,31,Hispanic or Latino,New York City
1150000,1829.844584,93,Multi-Family,482.968543,733.4744787,90.36195399,4,4,The Bronx,34920,31,Hispanic or Latino,New York City
485000,816,113,Single Family Residential,2241.441808,652.3536399,788.7035159,11,15,The Bronx,34920,31,Hispanic or Latino,New York City
949000,2680,60,Multi-Family,2483.190854,231.8761772,655.7709083,11,18,The Bronx,34920,31,Hispanic or Latino,New York City
196500,653,53,Condo/Co-op,1620.930866,1308.155733,1065.025828,19,15,The Bronx,34920,31,Hispanic or Latino,New York City
499999,1744,113,Single Family Residential,456.2031142,5999.004444,4167.208246,0,2,The Bronx,34920,31,Hispanic or Latino,New York City
199000,1829.844584,66.235406,Vacant Land,888.305473,6194.853057,4402.153864,1,11,The Bronx,34920,31,Hispanic or Latino,New York City
599000,1606,98,Single Family Residential,900.4516563,6205.438453,4413.431279,1,11,The Bronx,34920,31,Hispanic or Latino,New York City
750000,1881,78,Single Family Residential,1646.59041,1034.630701,1452.88423,9,9,The Bronx,34920,31,Hispanic or Latino,New York City
780000,1656,103,Single Family Residential,1162.893598,1046.383914,952.4341817,10,7,The Bronx,34920,31,Hispanic or Latino,New York City
899000,1440,103,Single Family Residential,1632.498584,1080.200384,1377.021504,9,10,The Bronx,34920,31,Hispanic or Latino,New York City
649000,1700,113,Townhouse,591.1809056,962.8315743,633.433076,13,7,The Bronx,34920,31,Hispanic or Latino,New York City
895000,2305,68,Multi-Family,321.4847076,768.6495039,586.478178,13,6,The Bronx,34920,31,Hispanic or Latino,New York City
670000,2101,93,Single Family Residential,1655.946224,988.4880152,1438.521924,11,10,The Bronx,34920,31,Hispanic or Latino,New York City
450000,1829.844584,66.235406,Vacant Land,2047.396009,610.6779102,1184.72275,8,11,The Bronx,34920,31,Hispanic or Latino,New York City
779000,1580,78,Multi-Family,1216.032301,619.7970988,1265.239984,13,16,The Bronx,34920,31,Hispanic or Latino,New York City
1224000,2400,83,Single Family Residential,621.0516774,599.7443522,966.0204372,20,10,The Bronx,34920,31,Hispanic or Latino,New York City
999000,2400,103,Multi-Family,1621.790579,734.4584462,1309.119587,15,14,The Bronx,34920,31,Hispanic or Latino,New York City
699000,1750,83,Single Family Residential,439.9635289,435.9294928,836.9701078,21,8,The Bronx,34920,31,Hispanic or Latino,New York City
1050000,1829.844584,97,Multi-Family,2302.277448,272.9427495,863.5957688,9,13,The Bronx,34920,31,Hispanic or Latino,New York City
660000,1283,76,Townhouse,909.5385809,450.7377297,1296.93803,16,12,The Bronx,34920,31,Hispanic or Latino,New York City
729000,1600,83,Single Family Residential,468.4802656,335.3849104,965.6146813,21,8,The Bronx,34920,31,Hispanic or Latino,New York City
695000,1870,98,Single Family Residential,1269.271681,359.8822701,1504.07078,14,17,The Bronx,34920,31,Hispanic or Latino,New York City
750000,2320,93,Single Family Residential,559.1921762,398.3374603,1068.522609,19,8,The Bronx,34920,31,Hispanic or Latino,New York City
749000,1480,83,Single Family Residential,621.6928861,456.7150999,1119.634874,18,8,The Bronx,34920,31,Hispanic or Latino,New York City
949000,1650,103,Multi-Family,1157.269674,289.183295,1497.755082,13,14,The Bronx,34920,31,Hispanic or Latino,New York City
1300000,2200,98,Multi-Family,2353.656914,291.1075634,394.5564244,7,16,The Bronx,34920,31,Hispanic or Latino,New York City
849000,1829.844584,66.235406,Multi-Family,196.4317786,675.1461513,1569.492872,14,3,The Bronx,34920,31,Hispanic or Latino,New York City
600000,1634,98,Multi-Family,835.3525309,2413.911556,441.0748314,18,12,The Bronx,34920,31,Hispanic or Latino,New York City
