PRICE,SQFT,house.age,PROP_TYPE,PARK_DIST,HOSPITAL_D,RAIL_DIST,BUS_COUNTS,FnB_COUNTS,neighborhood,population.density,median.age,dominant.race,city
50000,1000,81,Townhouse,274,1072,4416,38,7,South Shore,18768,38.5,Black,Chicago
139900,1351,73,Single Family Residential,724,1510,4451,47,16,South Shore,18768,38.5,Black,Chicago
75000,1250,68.46433862,Condo/Co-op,927,1625,5292,40,13,South Shore,18768,38.5,Black,Chicago
85000,950,68.46433862,Condo/Co-op,592,1489,4274,44,14,South Shore,18768,38.5,Black,Chicago
215000,1285,98,Single Family Residential,1037,1514,5239,33,12,South Shore,18768,38.5,Black,Chicago
164900,2025.422782,95,Multi-Family,786,1485,5036,35,8,South Shore,18768,38.5,Black,Chicago
159900,1104,123,Single Family Residential,508,1355,4948,36,3,South Shore,18768,38.5,Black,Chicago
222999,2025.422782,106,Multi-Family,835,1698,4768,47,17,South Shore,18768,38.5,Black,Chicago
258000,2025.422782,109,Multi-Family,179,727,4218,47,11,South Shore,18768,38.5,Black,Chicago
239999,1420,72,Single Family Residential,205,615,3935,50,11,South Shore,18768,38.5,Black,Chicago
289999,2025.422782,99,Multi-Family,246,983,3364,40,10,South Shore,18768,38.5,Black,Chicago
325999,1200,68.46433862,Single Family Residential,302,1116,3911,50,11,South Shore,18768,38.5,Black,Chicago
249900,2025.422782,123,Multi-Family,233,874,3773,53,13,South Shore,18768,38.5,Black,Chicago
319900,1440,108,Single Family Residential,737,968,5334,38,2,South Shore,18768,38.5,Black,Chicago
425000,2025.422782,103,Multi-Family,290,1047,3801,51,12,South Shore,18768,38.5,Black,Chicago
498900,2025.422782,104,Multi-Family,337,1122,3407,47,13,South Shore,18768,38.5,Black,Chicago
390000,2025.422782,113,Multi-Family,187,882,3705,52,13,South Shore,18768,38.5,Black,Chicago
1125000,2025.422782,96,Multi-Family,581,1462,4911,33,4,South Shore,18768,38.5,Black,Chicago
599999,3138,104,Single Family Residential,748,1744,4571,49,20,South Shore,18768,38.5,Black,Chicago
89000,2025.422782,68.46433862,Condo/Co-op,803,815,4634,58,2,South Shore,18768,38.5,Black,Chicago
198000,1692,80,Single Family Residential,777,764,5452,39,3,South Shore,18768,38.5,Black,Chicago
219900,2744,108,Single Family Residential,477,775,4881,64,1,South Shore,18768,38.5,Black,Chicago
315000,2573,101,Single Family Residential,617,846,5314,38,2,South Shore,18768,38.5,Black,Chicago
339000,2700,105,Single Family Residential,859,632,5552,36,2,South Shore,18768,38.5,Black,Chicago
89000,2025.422782,68.46433862,Condo/Co-op,803,815,4634,58,2,South Shore,18768,38.5,Black,Chicago
198000,1692,80,Single Family Residential,777,764,5452,39,3,South Shore,18768,38.5,Black,Chicago
219900,2744,108,Single Family Residential,477,775,4881,64,1,South Shore,18768,38.5,Black,Chicago
315000,2573,101,Single Family Residential,617,846,5314,38,2,South Shore,18768,38.5,Black,Chicago
339000,2700,105,Single Family Residential,859,632,5552,36,2,South Shore,18768,38.5,Black,Chicago
94900,2025.422782,132,Multi-Family,20,603,4011,58,6,South Shore,18768,38.5,Black,Chicago
169900,2025.422782,108,Multi-Family,465,680,3455,47,5,South Shore,18768,38.5,Black,Chicago
167999,2025.422782,125,Multi-Family,319,727,3806,52,6,South Shore,18768,38.5,Black,Chicago
112500,1452,139,Single Family Residential,572,1086,3131,43,5,South Shore,18768,38.5,Black,Chicago
179900,933,50,Single Family Residential,378,564,3559,47,5,South Shore,18768,38.5,Black,Chicago
199900,2025.422782,123,Multi-Family,341,1217,3018,29,6,South Shore,18768,38.5,Black,Chicago
330000,2025.422782,105,Multi-Family,452,409,3719,44,5,South Shore,18768,38.5,Black,Chicago
310000,3100,128,Single Family Residential,128,508,4074,59,6,South Shore,18768,38.5,Black,Chicago
320000,2025.422782,13,Multi-Family,650,1053,3087,45,6,South Shore,18768,38.5,Black,Chicago
274000,2025.422782,116,Multi-Family,740,920,3335,44,5,South Shore,18768,38.5,Black,Chicago
295000,2025.422782,116,Multi-Family,508,351,3786,42,5,South Shore,18768,38.5,Black,Chicago
325000,1880,100,Single Family Residential,230,705,3430,41,7,South Shore,18768,38.5,Black,Chicago
325000,2025.422782,96,Multi-Family,226,452,3993,58,5,South Shore,18768,38.5,Black,Chicago
289000,2611,68.46433862,Single Family Residential,686,766,3462,42,5,South Shore,18768,38.5,Black,Chicago
407500,2025.422782,117,Multi-Family,532,393,3755,42,5,South Shore,18768,38.5,Black,Chicago
94900,2025.422782,132,Multi-Family,20,603,4011,58,6,South Shore,18768,38.5,Black,Chicago
169900,2025.422782,108,Multi-Family,465,680,3455,47,5,South Shore,18768,38.5,Black,Chicago
167999,2025.422782,125,Multi-Family,319,727,3806,52,6,South Shore,18768,38.5,Black,Chicago
112500,1452,139,Single Family Residential,572,1086,3131,43,5,South Shore,18768,38.5,Black,Chicago
179900,933,50,Single Family Residential,378,564,3559,47,5,South Shore,18768,38.5,Black,Chicago
199900,2025.422782,123,Multi-Family,341,1217,3018,29,6,South Shore,18768,38.5,Black,Chicago
330000,2025.422782,105,Multi-Family,452,409,3719,44,5,South Shore,18768,38.5,Black,Chicago
310000,3100,128,Single Family Residential,128,508,4074,59,6,South Shore,18768,38.5,Black,Chicago
320000,2025.422782,13,Multi-Family,650,1053,3087,45,6,South Shore,18768,38.5,Black,Chicago
274000,2025.422782,116,Multi-Family,740,920,3335,44,5,South Shore,18768,38.5,Black,Chicago
295000,2025.422782,116,Multi-Family,508,351,3786,42,5,South Shore,18768,38.5,Black,Chicago
325000,1880,100,Single Family Residential,230,705,3430,41,7,South Shore,18768,38.5,Black,Chicago
325000,2025.422782,96,Multi-Family,226,452,3993,58,5,South Shore,18768,38.5,Black,Chicago
289000,2611,68.46433862,Single Family Residential,686,766,3462,42,5,South Shore,18768,38.5,Black,Chicago
407500,2025.422782,117,Multi-Family,532,393,3755,42,5,South Shore,18768,38.5,Black,Chicago
135000,1452,97,Single Family Residential,229,2026,2935,15,1,Roseland,10478,42.8,Black,Chicago
149900,1356,123,Single Family Residential,139,2356,2883,26,3,Roseland,10478,42.8,Black,Chicago
254900,2100,98,Single Family Residential,217,2039,2922,16,1,Roseland,10478,42.8,Black,Chicago
299999,2730,98,Single Family Residential,204,2397,2800,26,3,Roseland,10478,42.8,Black,Chicago
384000,2500,102,Single Family Residential,173,2562,2846,26,2,Roseland,10478,42.8,Black,Chicago
130000,1200,66,Single Family Residential,638,1118,4207,20,1,Roseland,10478,42.8,Black,Chicago
125000,800,100,Single Family Residential,98,2657,3069,28,2,Roseland,10478,42.8,Black,Chicago
99000,1345,85,Single Family Residential,728,1208,4335,24,0,Roseland,10478,42.8,Black,Chicago
170000,1100,94,Single Family Residential,372,1934,3092,18,2,Roseland,10478,42.8,Black,Chicago
165250,1675,71,Single Family Residential,863,1445,3975,22,0,Roseland,10478,42.8,Black,Chicago
135000,1250,48,Single Family Residential,486,1659,3402,10,0,Roseland,10478,42.8,Black,Chicago
249900,1040,73,Single Family Residential,1028,1606,4264,26,0,Roseland,10478,42.8,Black,Chicago
239900,1200,69,Single Family Residential,269,2234,3672,22,2,Roseland,10478,42.8,Black,Chicago
429000,2528,91,Single Family Residential,718,1532,3839,18,0,Roseland,10478,42.8,Black,Chicago
130000,1336,81,Townhouse,452,5326,1079,30,0,Roseland,10478,42.8,Black,Chicago
107900,780,100,Single Family Residential,535,4323,536,29,0,Roseland,10478,42.8,Black,Chicago
190000,800,75,Single Family Residential,635,5192,898,37,0,Roseland,10478,42.8,Black,Chicago
209900,1750,118,Single Family Residential,98,4433,2023,41,0,Roseland,10478,42.8,Black,Chicago
180000,1142,100,Single Family Residential,533,4027,649,31,0,Roseland,10478,42.8,Black,Chicago
295000,1620,60,Single Family Residential,573,4593,982,42,0,Roseland,10478,42.8,Black,Chicago
270000,900,72,Single Family Residential,718,4994,588,29,0,Roseland,10478,42.8,Black,Chicago
350000,2025.422782,60,Multi-Family,409,2736,2859,39,2,Roseland,10478,42.8,Black,Chicago
65000,2025.422782,118,Multi-Family,725,759,3737,22,2,Roseland,10478,42.8,Black,Chicago
116500,785,110,Single Family Residential,836,915,3583,21,2,Roseland,10478,42.8,Black,Chicago
125000,1356,128,Single Family Residential,1064,1040,3483,19,2,Roseland,10478,42.8,Black,Chicago
130000,2025.422782,113,Multi-Family,918,1033,3470,15,2,Roseland,10478,42.8,Black,Chicago
110000,1025,134,Single Family Residential,49,387,4438,24,1,Roseland,10478,42.8,Black,Chicago
88000,1038,123,Single Family Residential,665,508,4045,30,2,Roseland,10478,42.8,Black,Chicago
70000,1400,110,Single Family Residential,822,1579,2919,22,2,Roseland,10478,42.8,Black,Chicago
179996,1400,114,Single Family Residential,506,487,4009,26,2,Roseland,10478,42.8,Black,Chicago
165000,2025.422782,128,Single Family Residential,450,765,3915,18,2,Roseland,10478,42.8,Black,Chicago
109900,2025.422782,98,Multi-Family,616,1038,3901,12,1,Roseland,10478,42.8,Black,Chicago
185000,1200,128,Single Family Residential,601,454,4059,28,2,Roseland,10478,42.8,Black,Chicago
229000,1449,120,Single Family Residential,353,165,4343,26,2,Roseland,10478,42.8,Black,Chicago
159900,1048,52,Single Family Residential,564,821,3942,32,2,Roseland,10478,42.8,Black,Chicago
124900,864,121,Single Family Residential,491,228,4280,30,2,Roseland,10478,42.8,Black,Chicago
190000,1000,112,Single Family Residential,459,359,4137,28,2,Roseland,10478,42.8,Black,Chicago
170000,1302,68.46433862,Single Family Residential,49,517,4320,20,1,Roseland,10478,42.8,Black,Chicago
219000,903,68.46433862,Single Family Residential,804,774,3731,23,2,Roseland,10478,42.8,Black,Chicago
249900,2000,59,Single Family Residential,949,1469,3026,24,2,Roseland,10478,42.8,Black,Chicago
324500,3074,115,Single Family Residential,335,813,4234,15,1,Roseland,10478,42.8,Black,Chicago
300000,2025.422782,115,Multi-Family,327,226,4290,26,2,Roseland,10478,42.8,Black,Chicago
259000,2025.422782,128,Multi-Family,1077,1293,3418,20,1,Roseland,10478,42.8,Black,Chicago
304999,2434,128,Single Family Residential,623,984,3873,30,1,Roseland,10478,42.8,Black,Chicago
319000,2025.422782,100,Multi-Family,1001,1035,3536,24,1,Roseland,10478,42.8,Black,Chicago
275000,2025.422782,118,Multi-Family,579,443,4064,28,2,Roseland,10478,42.8,Black,Chicago
459000,2025.422782,100,Multi-Family,398,292,4206,28,2,Roseland,10478,42.8,Black,Chicago
440000,2772,66,Multi-Family,250,787,4245,34,2,Roseland,10478,42.8,Black,Chicago
239000,2248,123,Single Family Residential,691,1445,3163,14,1,Roseland,10478,42.8,Black,Chicago
99000,1021,72,Townhouse,529,1629,4188,32,0,Roseland,10478,42.8,Black,Chicago
39900,1350,106,Single Family Residential,919,1385,3633,33,1,Roseland,10478,42.8,Black,Chicago
134900,1201,72,Single Family Residential,663,1613,4030,34,0,Roseland,10478,42.8,Black,Chicago
205000,1632,80,Single Family Residential,801,1411,3779,36,1,Roseland,10478,42.8,Black,Chicago
325000,2025.422782,68.46433862,Multi-Family,919,1537,3684,33,1,Roseland,10478,42.8,Black,Chicago
259000,2025.422782,98,Multi-Family,1064,1380,3454,20,1,Roseland,10478,42.8,Black,Chicago
242500,1012,111,Single Family Residential,882,1404,3683,34,1,Roseland,10478,42.8,Black,Chicago
279000,1917,67,Single Family Residential,241,1541,4506,31,2,Roseland,10478,42.8,Black,Chicago
235000,2025.422782,106,Multi-Family,477,1546,4220,33,0,Roseland,10478,42.8,Black,Chicago
279000,2200,66,Single Family Residential,1031,1966,3266,42,2,Roseland,10478,42.8,Black,Chicago
403000,2025.422782,71,Multi-Family,1127,1713,3502,28,1,Roseland,10478,42.8,Black,Chicago
164999,1250,134,Single Family Residential,809,929,5418,35,0,Roseland,10478,42.8,Black,Chicago
185000,2025.422782,128,Multi-Family,578,429,4879,39,1,Roseland,10478,42.8,Black,Chicago
224900,2100,113,Single Family Residential,703,735,5220,39,1,Roseland,10478,42.8,Black,Chicago
185000,2025.422782,123,Multi-Family,694,393,4880,39,1,Roseland,10478,42.8,Black,Chicago
185000,2025.422782,128,Multi-Family,679,399,4883,38,1,Roseland,10478,42.8,Black,Chicago
124900,2025.422782,111,Multi-Family,476,396,4828,35,1,Roseland,10478,42.8,Black,Chicago
249900,3200,96,Single Family Residential,582,261,4682,36,1,Roseland,10478,42.8,Black,Chicago
123690,2304,123,Single Family Residential,126,658,4687,42,1,Roseland,10478,42.8,Black,Chicago
219900,880,112,Single Family Residential,242,1466,5338,38,1,Roseland,10478,42.8,Black,Chicago
240000,2000,68.46433862,Single Family Residential,472,1291,5497,35,1,Roseland,10478,42.8,Black,Chicago
285000,2025.422782,99,Multi-Family,168,1468,4822,34,1,Roseland,10478,42.8,Black,Chicago
135000,960,63,Single Family Residential,699,4109,1251,34,0,Roseland,10478,42.8,Black,Chicago
144997,960,77,Single Family Residential,223,3795,1007,39,0,Roseland,10478,42.8,Black,Chicago
150000,2025.422782,58,Single Family Residential,462,3162,1372,24,0,Roseland,10478,42.8,Black,Chicago
149900,1087,84,Single Family Residential,432,4262,914,47,0,Roseland,10478,42.8,Black,Chicago
49000,1200,93,Single Family Residential,656,2980,1604,33,2,Roseland,10478,42.8,Black,Chicago
79900,2025.422782,109,Multi-Family,717,2916,1658,33,2,Roseland,10478,42.8,Black,Chicago
120000,2025.422782,68.46433862,Multi-Family,526,3103,1469,29,1,Roseland,10478,42.8,Black,Chicago
224900,1000,74,Single Family Residential,993,2922,1982,36,2,Roseland,10478,42.8,Black,Chicago
214500,3125,95,Single Family Residential,486,3156,1357,21,0,Roseland,10478,42.8,Black,Chicago
110000,975,68.46433862,Single Family Residential,871,2754,1762,29,2,Roseland,10478,42.8,Black,Chicago
160000,2025.422782,97,Multi-Family,1069,2554,1983,36,3,Roseland,10478,42.8,Black,Chicago
294900,2080,68.46433862,Single Family Residential,520,3591,1396,23,0,Roseland,10478,42.8,Black,Chicago
269500,1500,93,Single Family Residential,966,3085,1939,34,2,Roseland,10478,42.8,Black,Chicago
289900,1900,74,Single Family Residential,1073,2611,2290,38,2,Roseland,10478,42.8,Black,Chicago
245000,1600,67,Single Family Residential,678,2557,2729,45,2,Roseland,10478,42.8,Black,Chicago
60000,2025.422782,114,Multi-Family,891,1011,5295,24,0,Roseland,10478,42.8,Black,Chicago
105000,1200,109,Single Family Residential,734,1040,5025,27,1,Roseland,10478,42.8,Black,Chicago
115000,900,105,Single Family Residential,533,957,4670,20,1,Roseland,10478,42.8,Black,Chicago
109000,1200,68.46433862,Single Family Residential,699,1022,4977,29,1,Roseland,10478,42.8,Black,Chicago
89999,2025.422782,103,Multi-Family,806,1184,4941,33,0,Roseland,10478,42.8,Black,Chicago
174900,985,104,Single Family Residential,884,1585,5291,36,1,Roseland,10478,42.8,Black,Chicago
285000,2025.422782,99,Multi-Family,915,931,5323,29,1,Roseland,10478,42.8,Black,Chicago
265000,1900,108,Single Family Residential,870,1085,5228,24,0,Roseland,10478,42.8,Black,Chicago
110000,2500,101,Single Family Residential,254,2994,1667,10,1,Roseland,10478,42.8,Black,Chicago
37000,1650,98,Single Family Residential,896,2538,1957,31,2,Roseland,10478,42.8,Black,Chicago
80000,1164,118,Single Family Residential,558,2842,1685,22,1,Roseland,10478,42.8,Black,Chicago
177000,1040,59,Single Family Residential,151,2406,2303,14,1,Roseland,10478,42.8,Black,Chicago
158900,946,98,Single Family Residential,743,2709,1793,25,1,Roseland,10478,42.8,Black,Chicago
176000,2217,96,Single Family Residential,904,2568,1928,30,2,Roseland,10478,42.8,Black,Chicago
209900,1091,100,Single Family Residential,686,2960,1536,22,1,Roseland,10478,42.8,Black,Chicago
160000,3125,60,Single Family Residential,208,2950,1814,12,1,Roseland,10478,42.8,Black,Chicago
199000,1030,96,Single Family Residential,827,2825,1674,28,2,Roseland,10478,42.8,Black,Chicago
250000,1211,98,Single Family Residential,941,2657,1842,28,2,Roseland,10478,42.8,Black,Chicago
299990,1150,40,Single Family Residential,311,2738,1949,14,1,Roseland,10478,42.8,Black,Chicago
295000,1064,52,Single Family Residential,56,3118,1773,10,1,Roseland,10478,42.8,Black,Chicago
279900,2200,72,Single Family Residential,238,2452,2224,14,1,Roseland,10478,42.8,Black,Chicago
174997,1040,66,Single Family Residential,314,1817,2979,12,1,Roseland,10478,42.8,Black,Chicago
268000,1104,67,Single Family Residential,524,1642,3192,10,1,Roseland,10478,42.8,Black,Chicago
229500,1872,69,Single Family Residential,329,5065,5214,24,2,Auburn Gresham,15858,39,Black,Chicago
249900,1471,72,Single Family Residential,408,5013,5353,22,2,Auburn Gresham,15858,39,Black,Chicago
255000,1904,71,Single Family Residential,290,5209,4475,21,2,Auburn Gresham,15858,39,Black,Chicago
140000,2000,98,Single Family Residential,579,5250,2819,36,2,Auburn Gresham,15858,39,Black,Chicago
310000,2025.422782,68.46433862,Multi-Family,297,5580,2766,25,2,Auburn Gresham,15858,39,Black,Chicago
314000,2025.422782,92,Multi-Family,267,5674,2550,29,1,Auburn Gresham,15858,39,Black,Chicago
299500,1701,98,Single Family Residential,582,5288,2830,36,2,Auburn Gresham,15858,39,Black,Chicago
375000,3000,100,Single Family Residential,462,5006,2652,41,3,Auburn Gresham,15858,39,Black,Chicago
180000,2025.422782,100,Multi-Family,637,5631,3218,16,2,Auburn Gresham,15858,39,Black,Chicago
45000,888,133,Single Family Residential,228,4785,1954,35,2,Auburn Gresham,15858,39,Black,Chicago
39900,581,55,Townhouse,394,4622,1825,39,2,Auburn Gresham,15858,39,Black,Chicago
124900,1200,102,Single Family Residential,387,4590,1871,39,1,Auburn Gresham,15858,39,Black,Chicago
189000,1000,133,Single Family Residential,143,4349,1667,40,1,Auburn Gresham,15858,39,Black,Chicago
80000,702,118,Single Family Residential,320,4542,3097,35,1,Auburn Gresham,15858,39,Black,Chicago
205000,2025.422782,96,Multi-Family,107,4426,3477,39,0,Auburn Gresham,15858,39,Black,Chicago
157000,1272,103,Single Family Residential,311,3949,3004,45,0,Auburn Gresham,15858,39,Black,Chicago
209000,1653,101,Single Family Residential,358,3774,3071,36,0,Auburn Gresham,15858,39,Black,Chicago
339900,1650,98,Single Family Residential,469,3728,2933,40,0,Auburn Gresham,15858,39,Black,Chicago
385000,2025.422782,113,Multi-Family,332,4527,3092,35,1,Auburn Gresham,15858,39,Black,Chicago
88000,1336,103,Single Family Residential,614,4700,4029,35,1,Auburn Gresham,15858,39,Black,Chicago
75000,2025.422782,68.46433862,Ranch,255,4658,3785,39,1,Auburn Gresham,15858,39,Black,Chicago
155000,2200,101,Single Family Residential,413,4880,3015,37,1,Auburn Gresham,15858,39,Black,Chicago
259900,1312,113,Single Family Residential,415,4951,3700,36,1,Auburn Gresham,15858,39,Black,Chicago
239900,2201,105,Single Family Residential,209,4788,3692,38,1,Auburn Gresham,15858,39,Black,Chicago
285000,2025.422782,108,Multi-Family,481,5074,3625,35,1,Auburn Gresham,15858,39,Black,Chicago
285900,2400,68.46433862,Single Family Residential,598,4835,3979,33,1,Auburn Gresham,15858,39,Black,Chicago
114900,1505,113,Single Family Residential,18,4807,3515,38,1,Auburn Gresham,15858,39,Black,Chicago
324900,1677,102,Single Family Residential,599,4944,2893,40,2,Auburn Gresham,15858,39,Black,Chicago
294500,1872,110,Single Family Residential,582,4589,2478,41,2,Auburn Gresham,15858,39,Black,Chicago
350000,2025.422782,115,Multi-Family,721,4129,2372,36,1,Auburn Gresham,15858,39,Black,Chicago
244900,1914,105,Single Family Residential,611,4347,2691,42,2,Auburn Gresham,15858,39,Black,Chicago
284900,2025.422782,107,Multi-Family,579,3533,2627,38,0,Auburn Gresham,15858,39,Black,Chicago
379000,2025.422782,115,Multi-Family,470,4212,2784,44,1,Auburn Gresham,15858,39,Black,Chicago
400000,2025.422782,108,Multi-Family,475,4461,2889,40,2,Auburn Gresham,15858,39,Black,Chicago
369000,2025.422782,68.46433862,Multi-Family,657,4415,2682,40,2,Auburn Gresham,15858,39,Black,Chicago
170000,720,118,Single Family Residential,329,5703,1771,14,0,Auburn Gresham,15858,39,Black,Chicago
184995,1650,55,Single Family Residential,111,5507,2033,29,2,Auburn Gresham,15858,39,Black,Chicago
179900,1120,68,Single Family Residential,516,3213,4437,36,2,Auburn Gresham,15858,39,Black,Chicago
269900,1824,76,Single Family Residential,938,2867,4039,35,2,Auburn Gresham,15858,39,Black,Chicago
274900,1500,76,Single Family Residential,1155,2523,3720,32,0,Auburn Gresham,15858,39,Black,Chicago
85000,950,50,Single Family Residential,456,3449,3306,33,0,Auburn Gresham,15858,39,Black,Chicago
224000,801,102,Single Family Residential,974,3964,4074,34,0,Auburn Gresham,15858,39,Black,Chicago
319900,1152,96,Single Family Residential,673,2939,3507,31,0,Auburn Gresham,15858,39,Black,Chicago
310000,2025.422782,103,Multi-Family,962,4048,4195,35,0,Auburn Gresham,15858,39,Black,Chicago
269900,2976,97,Single Family Residential,540,3073,3430,35,0,Auburn Gresham,15858,39,Black,Chicago
297500,2246,103,Single Family Residential,970,3863,3835,39,0,Auburn Gresham,15858,39,Black,Chicago
299900,2223,103,Single Family Residential,760,3351,3667,42,0,Auburn Gresham,15858,39,Black,Chicago
374999,2025.422782,101,Multi-Family,821,3654,3682,40,0,Auburn Gresham,15858,39,Black,Chicago
265000,1500,78,Single Family Residential,116,4123,4991,30,0,Auburn Gresham,15858,39,Black,Chicago
277000,1267,95,Single Family Residential,362,4906,4522,16,0,Auburn Gresham,15858,39,Black,Chicago
349000,2025.422782,102,Multi-Family,893,4200,4415,36,0,Auburn Gresham,15858,39,Black,Chicago
315000,2025.422782,94,Multi-Family,820,4432,4364,29,0,Auburn Gresham,15858,39,Black,Chicago
359900,2025.422782,94,Multi-Family,602,4338,4718,34,0,Auburn Gresham,15858,39,Black,Chicago
425000,2025.422782,68.46433862,Multi-Family,875,4243,4477,35,0,Auburn Gresham,15858,39,Black,Chicago
485000,2025.422782,68.46433862,Multi-Family,680,3975,4376,39,0,Auburn Gresham,15858,39,Black,Chicago
328000,950,20,Condo/Co-op,112,1961,539,40,54,Armour Square,15357,40.2,Asian,Chicago
289800,800,20,Condo/Co-op,133,1944,576,43,56,Armour Square,15357,40.2,Asian,Chicago
305000,900,14,Condo/Co-op,53,2079,687,35,53,Armour Square,15357,40.2,Asian,Chicago
295000,1200,14,Condo/Co-op,51,2089,689,34,51,Armour Square,15357,40.2,Asian,Chicago
495000,1900,26,Townhouse,167,1898,481,44,55,Armour Square,15357,40.2,Asian,Chicago
479000,1800,16,Townhouse,42,2067,653,34,52,Armour Square,15357,40.2,Asian,Chicago
388000,1140,55,Townhouse,313,1756,804,45,50,Armour Square,15357,40.2,Asian,Chicago
469000,2400,15,Townhouse,42,2064,649,35,52,Armour Square,15357,40.2,Asian,Chicago
658888,2400,54,Single Family Residential,262,1739,850,44,45,Armour Square,15357,40.2,Asian,Chicago
559000,2025.422782,138,Multi-Family,166,1654,843,45,43,Armour Square,15357,40.2,Asian,Chicago
350000,1065,13,Condo/Co-op,549,2024,990,45,46,Armour Square,15357,40.2,Asian,Chicago
349000,1249,32,Townhouse,498,2005,1066,46,41,Armour Square,15357,40.2,Asian,Chicago
260000,1200,18,Condo/Co-op,450,1605,1262,35,17,Armour Square,15357,40.2,Asian,Chicago
308000,1000,134,Condo/Co-op,348,1499,1528,31,12,Armour Square,15357,40.2,Asian,Chicago
699900,2176,0,Townhouse,194,2309,883,36,15,Armour Square,15357,40.2,Asian,Chicago
699900,2176,0,Townhouse,209,2297,896,37,15,Armour Square,15357,40.2,Asian,Chicago
284900,1709,14,Condo/Co-op,237,3503,1713,26,0,Oakland,20547,39.3,Black,Chicago
650000,2025.422782,68.46433862,Multi-Family,331,2569,1502,41,8,Oakland,20547,39.3,Black,Chicago
650000,2025.422782,68.46433862,Multi-Family,331,2569,1502,41,8,Oakland,20547,39.3,Black,Chicago
199900,1350,20,Condo/Co-op,49,2853,1754,38,6,Oakland,20547,39.3,Black,Chicago
411000,2025.422782,5,Condo/Co-op,312,2538,1882,31,6,Oakland,20547,39.3,Black,Chicago
411000,2025.422782,5,Condo/Co-op,312,2538,1882,31,6,Oakland,20547,39.3,Black,Chicago
565000,2220,26,Single Family Residential,125,3040,1805,32,3,Oakland,20547,39.3,Black,Chicago
122500,2025.422782,138,Condo/Co-op,309,2253,1333,34,8,Grand Boulevard,21650,44.7,Black,Chicago
329900,2054,18,Condo/Co-op,89,2464,663,52,5,Grand Boulevard,21650,44.7,Black,Chicago
305000,2025.422782,18,Condo/Co-op,106,2501,1047,49,8,Grand Boulevard,21650,44.7,Black,Chicago
280000,1400,18,Condo/Co-op,166,2536,681,55,3,Grand Boulevard,21650,44.7,Black,Chicago
334900,2600,18,Townhouse,166,2536,681,55,3,Grand Boulevard,21650,44.7,Black,Chicago
394900,1350,4,Condo/Co-op,139,2548,762,54,5,Grand Boulevard,21650,44.7,Black,Chicago
729000,2025.422782,128,Multi-Family,126,2229,931,45,8,Grand Boulevard,21650,44.7,Black,Chicago
122500,2025.422782,138,Condo/Co-op,309,2253,1333,34,8,Grand Boulevard,21650,44.7,Black,Chicago
329900,2054,18,Condo/Co-op,89,2464,663,52,5,Grand Boulevard,21650,44.7,Black,Chicago
305000,2025.422782,18,Condo/Co-op,106,2501,1047,49,8,Grand Boulevard,21650,44.7,Black,Chicago
280000,1400,18,Condo/Co-op,166,2536,681,55,3,Grand Boulevard,21650,44.7,Black,Chicago
334900,2600,18,Townhouse,166,2536,681,55,3,Grand Boulevard,21650,44.7,Black,Chicago
394900,1350,4,Condo/Co-op,139,2548,762,54,5,Grand Boulevard,21650,44.7,Black,Chicago
729000,2025.422782,128,Multi-Family,126,2229,931,45,8,Grand Boulevard,21650,44.7,Black,Chicago
227000,1500,129,Condo/Co-op,47,2020,147,47,6,Grand Boulevard,21650,44.7,Black,Chicago
153900,1100,117,Condo/Co-op,689,1396,282,44,6,Grand Boulevard,21650,44.7,Black,Chicago
230000,1700,128,Condo/Co-op,664,1529,415,51,6,Grand Boulevard,21650,44.7,Black,Chicago
155000,1100,132,Condo/Co-op,689,1396,282,44,6,Grand Boulevard,21650,44.7,Black,Chicago
239900,1400,19,Condo/Co-op,291,2308,276,44,3,Grand Boulevard,21650,44.7,Black,Chicago
329900,2600,19,Condo/Co-op,170,1728,418,47,8,Grand Boulevard,21650,44.7,Black,Chicago
325000,1700,68.46433862,Condo/Co-op,639,1277,154,41,5,Grand Boulevard,21650,44.7,Black,Chicago
240000,2025.422782,68.46433862,Condo/Co-op,508,1595,461,50,6,Grand Boulevard,21650,44.7,Black,Chicago
425900,1700,0,Condo/Co-op,685,1365,256,42,6,Grand Boulevard,21650,44.7,Black,Chicago
468900,2195,0,Condo/Co-op,222,1465,468,44,8,Grand Boulevard,21650,44.7,Black,Chicago
415000,2025.422782,68.46433862,Multi-Family,459,1125,161,45,10,Grand Boulevard,21650,44.7,Black,Chicago
989000,2025.422782,0,Multi-Family,172,1769,408,48,8,Grand Boulevard,21650,44.7,Black,Chicago
1049900,2025.422782,0,Multi-Family,658,1501,392,46,6,Grand Boulevard,21650,44.7,Black,Chicago
1150000,2025.422782,0,Multi-Family,8,2157,223,44,3,Grand Boulevard,21650,44.7,Black,Chicago
749000,2025.422782,0,Single Family Residential,255,1965,413,40,7,Grand Boulevard,21650,44.7,Black,Chicago
749000,2025.422782,0,Single Family Residential,255,1965,413,40,7,Grand Boulevard,21650,44.7,Black,Chicago
189500,1200,119,Condo/Co-op,40,481,1017,45,4,Grand Boulevard,21650,44.7,Black,Chicago
375000,2500,68.46433862,Condo/Co-op,120,719,1261,46,6,Grand Boulevard,21650,44.7,Black,Chicago
189500,1200,119,Condo/Co-op,40,481,1017,45,4,Grand Boulevard,21650,44.7,Black,Chicago
